,text,pre,truth
109,贵州美盈房地产开发有限公司于1997年7月11日在贵州省工商行政管理局登记成立,"[('贵 州 美 盈 房 地 产 开 发 有 限 公 司', '1997 年 7 月 11 日', 17)]","[('贵 州 美 盈 房 地 产 开 发 有 限 公 司', '1997 年 7 月 11 日', 17)]"
110,”故事邓超分饰两角，“半人半鬼”《影》的原创故事来自朱苏进的《三国·荆州》，编剧是李威、张艺谋，讲述了一个关于“影子”替身的故事，这不禁让人联想到张艺谋的偶像黑泽明拍过的《影子武士》，无论是故事还是片名都很相似，《影子武士》中仲代达矢一人饰演盗贼和名将，而《影》中的邓超同样一人分饰两角，白衣挺立、身姿飒爽的境州与灰衣褴褛、神情萧索的子虞,"[('影 子 武 士', '黑 泽 明', 14)]",[]
111,陈慎芝，香港人，为1960年代香港黄大仙区慈云山邨最著名的青少年朋党组织“慈云山十三太保”的首领,"[('陈 慎 芝', '香 港', 2)]","[('陈 慎 芝', '香 港', 2)]"
112,邵寨小学初创于1951年，为建国初期张寨乡公社所承认且创办于邵寨村，位于南蒲区邵寨村北地,"[('邵 寨 小 学', '1951 年', 17)]","[('邵 寨 小 学', '1951 年', 17)]"
113,中冶交通建设集团有限公司于2005-12-26在北京市工商行政管理局登记成立,"[('中 冶 交 通 建 设 集 团 有 限 公 司', '2005 - 12 - 26', 17)]","[('中 冶 交 通 建 设 集 团 有 限 公 司', '2005 - 12 - 26', 17)]"
114,张宣，男，中国青年设计师，设计工作专业从业者，曾在北京，青岛多家公司就职，致力于高端住宅设计,"[('张 宣', '中 国', 1)]","[('张 宣', '中 国', 1)]"
115,《情丝之弦》是龙吟出版社出版的图书，作者是四方宇,"[('情 丝 之 弦', '龙 吟 出 版 社', 12)]","[('情 丝 之 弦', '四 方 宇', 11)]"
116,巨神战击队是上海永旭文化传播有限公司与广东奥飞动漫文化股份有限公司合作拍摄，象山县人民政府协助拍摄的一部全新英雄特摄剧是继上海永旭文化传播公司成功推出中国首部英雄特摄电视剧《铠甲勇士》之后的又一力作,"[('巨 神 战 击 队', '上 海 永 旭 文 化 传 播 有 限 公 司', 0)]","[('巨 神 战 击 队', '上 海 永 旭 文 化 传 播 有 限 公 司', 0)]"
117,林振恩，男，现任职于厦门大学附属福州第二医院骨科，2002年中山医科大学毕业,"[('林 振 恩', '中 山 医 科 大 学', 5)]","[('林 振 恩', '中 山 医 科 大 学', 5)]"
118,1853年9月20日，在纽约杨克斯，奥的斯先生在一家破产了的公司部分场地上建起了自己的车间，奥的斯电梯公司由此诞生,"[('奥 的 斯 电 梯', '1853 年 9 月', 17)]","[('奥 的 斯 电 梯 公 司', '1853 年', 17)]"
119,2016年12月30日－2017年1月1日，严兆海老师受邀出席第十七届“学习型中国—世纪成功论坛”，在论坛发表年度演说及在慈善晚会现场参与公益，主要用于支持中国妇女发展基金会在该论坛发起的慈善活动,"[('严 兆 海', '中 国', 1)]","[('严 兆 海', '中 国', 1)]"
120,马伊俐当初看完《酒巷深深》的剧本并不满意，差点要推掉，见到郭宝昌导演后才下定决心要接下这部戏,"[('酒 巷 深 深', '马 伊 俐', 13), ('酒 巷 深 深', '郭 宝 昌', 14)]","[('酒 巷 深 深', '郭 宝 昌', 14)]"
121,《哈哈笑》是巧千金的音乐作品，收录在《2006童谣专辑》专辑中,"[('哈 哈 笑', '2006 童 谣 专 辑', 7)]","[('哈 哈 笑', '2006 童 谣 专 辑', 7)]"
122,"1拍摄照片1973年1月,意大利新闻摄影记者焦尔焦·洛蒂随团访华时,一个偶然的机会为中国人民敬爱的周恩来总理拍摄了一张照片,这张照片完全展现了总理的风采,当时被放大发行上亿份,成为总理照片中传播最广、影响最大的照片","[('焦 尔 焦 · 洛 蒂', '中 国', 1)]","[('焦 尔 焦 · 洛 蒂', '意 大 利', 1)]"
123,8月25日，由陈晓卿担任总策划，与广西团队合作拍摄的《秘境广西》在央视纪录片频道开播，引起不少关注,"[('秘 境 广 西', '陈 晓 卿', 14)]","[('秘 境 广 西', '陈 晓 卿', 14)]"
124,叶伟英，导演，曾经参与制作过的电影有《我的麻烦老友》、《男人三部曲》等,"[('我 的 麻 烦 老 友', '叶 伟 英', 14), ('男 人 三 部 曲', '叶 伟 英', 14)]","[('我 的 麻 烦 老 友', '叶 伟 英', 14)]"
125,龙潭乡成立于1988年12月，居住着汉、彝、傣、拉祜、佤、白、回、哈尼8种少数民族，1993年改设为龙潭彝族傣族乡，1995年被列为云南省506个扶贫攻坚乡之一,"[('龙 潭 乡', '1988 年 12 月', 17)]","[('龙 潭 乡', '8 种 少 数 民 族', 3)]"
126,杨大全，字浑甫，宋代眉州青神（今四川省眉山市青神县）人,"[('杨 大 全', '眉 州 青 神', 2)]","[('杨 大 全', '今 四 川 省 眉 山 市 青 神 县', 2)]"
127,《张三的歌 2016》是由李寿全演唱的一首歌曲，由张子石词曲，收录于专辑《8又二分之一（30周年纪念版）》中,"[('张 三 的 歌 2016', '张 子 石', 8)]","[('张 三 的 歌 2016', '李 寿 全', 6)]"
128,据悉，除开已经曝光的邓紫棋，湖南卫视旗下的诸多名嘴以及目前的当红影视明星也都将陆续亮相《懂小姐》,"[('懂 小 姐', '湖 南 卫 视', 0)]","[('懂 小 姐', '邓 紫 棋', 13)]"
129,首誉控股集团（深圳）有限公司，创始人苑国辉，成立于2013年08月22日，位于深圳龙华新区，注册资本5000万元人民币,"[('控 股 集 团 （ 深 圳 ） 有 限 公 司', '2013 年 08 月 22 日', 17)]","[('首 誉 控 股 集 团 （ 深 圳 ） 有 限 公 司', '2013 年 08 月 22 日', 17)]"
130,苏州普罗达生物科技有限公司于2012年12月22日在苏州高新区（虎丘区）市场监督管理局登记成立,"[('苏 州 普 罗 达 生 物 科 技 有 限 公 司', '2012 年 12 月 22 日', 17)]","[('苏 州 普 罗 达 生 物 科 技 有 限 公 司', '2012 年 12 月 22 日', 17)]"
131,专辑主打歌《想念你》，是李健自己最看重的一首歌,"[('想 念 你', '李 健', 6)]","[('想 念 你', '李 健', 6)]"
132,胡军博士1987年毕业于复旦大学化学系，获理学学士学位,"[('胡 军', '复 旦 大 学', 5)]","[('胡 军', '复 旦 大 学', 5)]"
133,马鞍山人民广播电台坐落于马鞍山市雨山西路广电大厦，前身是马鞍山广播站，成立于1958年7月，1985年1月1日恢复无线播出,"[('马 鞍 山 人 民 广 播 电 台', '1958 年 7 月', 17)]","[('马 鞍 山 人 民 广 播 电 台', '1958 年 7 月', 17)]"
134,可惜1991年黎明异军突起，1992年郭富城横空出世，使得李克勤含恨败北，就连那首《红日》在当年也没获得任何奖项,"[('红 日', '李 克 勤', 6)]","[('红 日', '李 克 勤', 6)]"
135,3国家队生涯2016年12月19日，陈中流入选了将参加2017年1月份“中国杯”足球赛的国足大名单,"[('陈 中 流', '中 国', 1)]","[('陈 中 流', '中 国', 1)]"
136,张富生，男，1964年出生，教授，中共党员，华北水利水电学院外国语言系英语专业教研室主任，毕业于河南大学英语专业，英国伯明翰访问学者，教授，硕士生导师,"[('张 富 生', '河 南 大 学', 5), ('张 富 生', '1964 年', 4)]","[('张 富 生', '1964 年', 4)]"
137,1998年在琼瑶剧《苍天有泪》中饰演反派人物，1999年凭借《小李飞刀》李寻欢一角走红中国内地,"[('小 李 飞 刀', '1998', 16), ('苍 天 有 泪', '1998', 16)]","[('苍 天 有 泪', '琼 瑶', 11)]"
138,戴宏烈　字山民，今属于安徽桐城，清顺治八年(1651)举人，授四川成都知县,"[('戴 宏 烈', '1651', 4), ('戴 宏 烈', '安 徽 桐 城', 2)]","[('戴 宏 烈', '安 徽 桐 城', 2)]"
139,基本信息片名：狗狗熊熊乐翻天  题材：童话  集数：500  每集长度：5分钟  导演：赵勇  编剧：吴照华  出品时间：2010,"[('狗 狗 熊 熊 乐 翻 天', '赵 勇', 14)]","[('狗 狗 熊 熊 乐 翻 天', '赵 勇', 14)]"
140,曹小卉：《马拉松王子》导演,"[('马 拉 松 王 子', '曹 小 卉', 14)]","[('马 拉 松 王 子', '曹 小 卉', 14)]"
141,柳云龙2018年因为谍战剧《风筝》再次引起关注，《风筝》的高收视和高口碑让他圈粉无数，而《风筝》背后的故事也是让很多观众感动，为了一部电视剧坚持了好几年的时间，这样的电视剧质量怎么会差,"[('风 筝', '柳 云 龙', 13)]","[('风 筝', '柳 云 龙', 13)]"
142,2005年的《秦王李世民》，陈秀丽扮演李世民妻子长孙珑儿，同年出演由胡歌和林依晨主演的《天外仙》，饰演翠娘,"[('秦 王 李 世 民', '胡 歌', 13), ('秦 王 李 世 民', '2005 年', 16), ('秦 王 李 世 民', '林 依 晨', 13)]","[('秦 王 李 世 民', '陈 秀 丽', 13)]"
143,成都家易通信息技术有限公司是上市公司成都三泰控股集团股份有限公司（股票代码：002312）的全资子公司，成立于2014年5月，注册资金4500万元，是国内领先的互联网+第三方信息技术服务提供商,"[('成 都 家 易 通 信 息 技 术 有 限 公 司', '2014 年 5 月', 17)]","[('成 都 家 易 通 信 息 技 术 有 限 公 司', '2014 年 5 月', 17)]"
144,扬州百思德新材料有限公司于2002年12月09日在仪征市市场监督管理局登记成立,"[('扬 州 百 思 德 新 材 料 有 限 公 司', '2002 年 12 月 09 日', 17)]","[('扬 州 百 思 德 新 材 料 有 限 公 司', '2002 年 12 月 09 日', 17)]"
145,[音乐]罗文-波斯猫,"[('波 斯 猫', '罗 文', 6)]","[('波 斯 猫', '罗 文', 6)]"
146,成立于2011年6月18日的博大网络科技有限公司，是一家集网站建设、网络营销、品牌策划、网络公关、电子商务等服务,"[('博 大 网 络 科 技 有 限 公 司', '2011 年 6 月 18 日', 17)]","[('博 大 网 络', '2011 年 6 月', 17)]"
147,除了日渐苍老的奥斯卡影帝尼古拉斯·凯奇外，《国家宝藏：夺宝秘笈》还有一大票金牌老戏骨的加盟，如与厚嘴唇大美女安吉丽娜·茱莉断绝父女关系的超级反派扮演者强·沃特,"[('尼 古 拉 斯 · 凯 奇', '奥 斯 卡', 1)]","[('国 家 宝 藏 ： 夺 宝 秘 笈', '尼 古 拉 斯 · 凯 奇', 13)]"
148,《江宁历史文化大观》是2008年南京出版社出版的图书，作者是中国人民政治协商会议南京市江宁区委员会,"[('江 宁 历 史 文 化 大 观', '南 京 出 版 社', 12)]","[('江 宁 历 史 文 化 大 观', '南 京 出 版 社', 12)]"
149,而杨幂旗下艺人迪丽热巴，最近的发展势头也是直逼杨幂了，迪丽热巴先是以《克拉恋人》中的高雯一角而慢慢走红，之后又在去年的《三生三世十里桃花》中，又圈了不少的粉丝,"[('三 生 三 世 十 里 桃 花', '迪 丽 热 巴', 13), ('克 拉 恋 人', '杨 幂', 13), ('三 生 三 世 十 里 桃 花', '杨 幂', 13), ('克 拉 恋 人', '迪 丽 热 巴', 13)]","[('三 生 三 世 十 里 桃 花', '迪 丽 热 巴', 13)]"
150,词人尚梦迪去世 曾为陈粒《易燃易爆炸》填词 |网友评论醉了,"[('易 燃 易 爆 炸', '尚 梦 迪', 8)]","[('易 燃 易 爆 炸', '尚 梦 迪', 8)]"
151,白敬亭可以说是校园剧的常客了，他的作品基本上都是活力满满的校园剧，从《匆匆那年》的乔燃到今年的《夏至未至》陆之昂，塑造了一个有一个的校园男神，你敢说你不爱,"[('夏 至 未 至', '白 敬 亭', 13), ('匆 匆 那 年', '白 敬 亭', 13)]","[('匆 匆 那 年', '白 敬 亭', 13)]"
152,爱因斯坦，丘吉尔和马丁·路德·金都曾实践过这一定律，但是他们的方式较为零散，直到2006年作家兼制片人朗达·拜恩受到一本古书的灵感启发，决定把这些人成功的思想根源著成书，并取名为《秘密》出版,[],"[('秘 密', '朗 达 · 拜 恩', 11)]"
153,14演艺经历2000年，聂远从上海戏剧学院表演系毕业，同年，与黄奕合作拍摄了《上错花轿嫁对郎》,"[('上 错 花 轿 嫁 对 郎', '聂 远', 13), ('聂 远', '上 海 戏 剧 学 院', 5)]","[('上 错 花 轿 嫁 对 郎', '聂 远', 13)]"
154,《卑微的承诺我记得》是连载于起点中文网的都市生活类小说，作者是卑微的承诺我记得,"[('卑 微 的 承 诺 我 记 得', '起 点 中 文 网', 10)]","[('卑 微 的 承 诺 我 记 得', '起 点 中 文 网', 10)]"
155,川庆钻探工程有限公司隶属中国石油天然气集团公司，2008年2月25日成立，由原四川石油管理局与长庆石油勘探局的钻探及相关工程技术服务业务整合组建而成,"[('川 庆 钻 探 工 程 有 限 公 司', '2008 年 2 月 25 日', 17)]","[('川 庆 钻 探 工 程 有 限 公 司', '2008 年 2 月 25 日', 17)]"
156,1998年，也就是“伟哥”上市那年，李宗盛、周华健和黄品冠发了首歌，叫《最近比较烦》，里面李宗盛有一段歌词：“我梦见和饭岛爱一起晚餐/ 梦中的餐厅 灯光太昏暗/ 我遍寻不着那蓝色的小药丸”,"[('最 近 比 较 烦', '李 宗 盛', 8), ('最 近 比 较 烦', '黄 品 冠', 6), ('最 近 比 较 烦', '李 宗 盛', 6)]","[('最 近 比 较 烦', '周 华 健', 6)]"
157,第二年，正在读高一的韩寒放弃学业退学，出版长篇小说《三重门》，成为媒体和教育界热议的叛逆少年和天才作家，加上其帅气的外形，很快拥有了广泛的知名度和大量年轻粉丝，这为他日后的成功打下了基础,"[('三 重 门', '韩 寒', 11)]","[('三 重 门', '韩 寒', 11)]"
158,周杰伦为昆凌开咖啡店，甚至在演唱会上唱《告白气球》时把昆凌咖啡店的小熊图案也搬到了大荧屏上，真是虐死了单身狗,"[('告 白 气 球', '周 杰 伦', 6)]","[('告 白 气 球', '周 杰 伦', 6)]"
159,《水果传》导演罗颖鸾曾自曝自己很喜欢水果，热爱程度已经深入骨髓，所以他愿意不辞辛苦跨越全球15个国家，50个城市，精选出40多种五彩缤纷水果,"[('水 果 传', '罗 颖 鸾', 14)]","[('水 果 传', '罗 颖 鸾', 14)]"
160,《微知汇：万物简史》是2012年7月1日新世界出版社出版的图书，作者是逸影,"[('微 知 汇 ： 万 物 简 史', '逸 影', 11), ('微 知 汇 ： 万 物 简 史', '新 世 界 出 版 社', 12)]","[('微 知 汇 ： 万 物 简 史', '逸 影', 11)]"
161,中兴煤矿公司（全称“商办山东峄县中兴煤矿股份有限公司”）成立于1878年，矿厂位于山东峄县（今枣庄市），是第一家完全由中国人自办的民族矿业，也是中国近代设立较早的民族资本煤矿,"[('中 兴 煤 矿 公 司', '1878 年', 17)]","[('中 兴 煤 矿 公 司', '1878 年', 17)]"
162,看多了杨蓉或妩媚，或狠辣的样子后，再来看她这个在于妈版《笑傲江湖》里既娇俏又带了点小帅气的造型，感觉十分的小清新啊,"[('笑 傲 江 湖', '杨 蓉', 13)]","[('笑 傲 江 湖', '杨 蓉', 13)]"
163,从其他已备案或已获得发行许可的名单上可以看到，由完美影视出品、刘江执导的《归去来》已经在年前杀青,"[('归 去 来', '完 美 影 视', 0), ('归 去 来', '刘 江', 14)]","[('归 去 来', '刘 江', 14)]"
164,《天无极》是天澹星稀创作的网络小说，发表于起点网,"[('天 无 极', '天 澹 星 稀', 11), ('天 无 极', '起 点 网', 10)]","[('天 无 极', '天 澹 星 稀', 11)]"
165,基本信息类型：插曲  作词/曲：郎恒歌词海盗船长 嘿咻嘿咻  海盗船长 嘿咻嘿咻  粉红娘娘 哎呦哎呦  海盗船长 嘿咻嘿咻  快乐其实有很多种，  它的中心思想只有一个，  你不用搞的太清楚，  只要你放轻松把心敞开，就是现在,"[('海 盗 船 长', '郎 恒', 8), ('海 盗 船 长', '郎 恒', 9)]","[('海 盗 船 长', '郎 恒', 9)]"
166,第二就是付笛声任静两夫妻，两人凭借一首《知心爱人》从过去走到现在，30年热度依然不减，最近两人带着儿子参加节目的时候，又唱了这首歌，这下被网友调侃一首歌不是吃一辈子了，而是吃两辈子了,"[('知 心 爱 人', '付 笛 声', 6)]","[('知 心 爱 人', '付 笛 声', 6)]"
