,text,pre,truth
71,《法官老爹》是由大卫·道金执导，罗伯特·杜瓦尔、小罗伯特·唐尼、维拉·法梅加等主演的亲情伦理电影,"[('法 官 老 爹', '大 卫 · 道 金', 14)]","[('法 官 老 爹', '罗 伯 特 · 杜 瓦 尔', 13), ('法 官 老 爹', '小 罗 伯 特 · 唐 尼', 13), ('法 官 老 爹', '大 卫 · 道 金', 14)]"
72,近段时间陈数与雷佳音算是彻底享受到了这点带来的好处，因为和平饭店近期两人可是妥妥火了一把，但说到经典谍战剧，和平饭店还不算顶尖之作，最有代表性的应该就是柳云龙的《风筝》和孙红雷的《潜伏》这两部剧了，堪称国内少有的几部精良谍战剧,[],"[('和 平 饭 店', '雷 佳 音', 13), ('风 筝', '柳 云 龙', 13), ('和 平 饭 店', '陈 数', 13)]"
73,《孤岛惊魂》是2011年钟继昌执导，由杨幂、陈小春主演的惊悚电影,"[('孤 岛 惊 魂', '钟 继 昌', 14)]","[('孤 岛 惊 魂', '杨 幂', 13), ('孤 岛 惊 魂', '钟 继 昌', 14), ('孤 岛 惊 魂', '陈 小 春', 13)]"
74,徐谭送，男，汉族，1936年出生，广东省东莞市清溪镇人，大专学历，镇府退休干部,"[('徐 谭 送', '汉 族', 3)]","[('徐 谭 送', '1936 年', 4), ('徐 谭 送', '广 东 省 东 莞 市 清 溪 镇', 2), ('徐 谭 送', '汉 族', 3)]"
75,该专辑中收录了3首未被演绎过的歌曲：《寄生》、《移动世界》、《爱之深责之切》，其余7首歌曲都是吴克群为别人写作的歌曲，然后重新录制2,"[('移 动 世 界', '吴 克 群', 9), ('爱 之 深 责 之 切', '吴 克 群', 8), ('爱 之 深 责 之 切', '吴 克 群', 9)]","[('寄 生', '吴 克 群', 6), ('寄 生', '吴 克 群', 8), ('寄 生', '吴 克 群', 9)]"
76,张端芳，男，生于1955 年7 月，汉族，湖北公安人，在职大学文化，中共党员,"[('张 端 芳', '1955 年 7 月', 4), ('张 端 芳', '汉 族', 3)]","[('张 端 芳', '湖 北', 2), ('张 端 芳', '1955 年 7 月', 4), ('张 端 芳', '汉 族', 3)]"
77,个人简历蔡志忠，男，1967年9月生，汉族，江苏射阳人，1987年6月加入中国共产党，1984年6月参加工作,"[('蔡 志 忠', '汉 族', 3), ('蔡 志 忠', '1967 年 9 月', 4), ('蔡 志 忠', '中 国', 1), ('蔡 志 忠', '江 苏 射 阳', 2)]","[('蔡 志 忠', '1967 年 9 月', 4), ('蔡 志 忠', '汉 族', 3), ('蔡 志 忠', '江 苏 射 阳', 2)]"
78,《善地第一季》是由迈克尔·舒尔编剧，德鲁·高达执导，克里斯汀·贝尔和特德·丹森领衔主演的美国喜剧1,"[('善 地 第 一 季', '德 鲁 · 高 达', 14)]","[('善 地 第 一 季', '特 德 · 丹 森', 13), ('善 地 第 一 季', '德 鲁 · 高 达', 14), ('善 地 第 一 季', '克 里 斯 汀 · 贝 尔', 13)]"
79,孙守堂，男，1965年2月出生，汉族，中共党员，辽宁省庄河人，大学学历,"[('孙 守 堂', '汉 族', 3), ('孙 守 堂', '1965 年 2 月', 4), ('孙 守 堂', '辽 宁 省 庄 河', 2)]","[('孙 守 堂', '汉 族', 3), ('孙 守 堂', '1965 年 2 月', 4), ('孙 守 堂', '辽 宁 省 庄 河', 2)]"
80,2003年，执导由大竹忍、黑木瞳合作主演的剧情片《宛如阿修罗》，该片获得第27届日本电影学院奖最佳影片提名，森田芳光则获得第27届日本电影学院奖最佳导演8,"[('宛 如 阿 修 罗', '森 田 芳 光', 14)]","[('宛 如 阿 修 罗', '黑 木 瞳', 13), ('宛 如 阿 修 罗', '大 竹 忍', 13), ('宛 如 阿 修 罗', '森 田 芳 光', 14)]"
81,《无家可归的中学生》是古厩智之执导的剧情片，小池彻平、池胁千鹤参加演出,"[('无 家 可 归 的 中 学 生', '古 厩 智 之', 14)]","[('无 家 可 归 的 中 学 生', '池 胁 千 鹤', 13), ('无 家 可 归 的 中 学 生', '小 池 彻 平', 13), ('无 家 可 归 的 中 学 生', '古 厩 智 之', 14)]"
82,第五个谢霆锋，出演电影《警察故事》，《救火英雄》，《新少林寺》，《男儿本色》，他的歌曲更是经典《黄种人》，《谢谢你的爱》，《因为爱所以爱》等等，毕竟他是很多人的男神啊,"[('因 为 爱 所 以 爱', '谢 霆 锋', 6), ('谢 谢 你 的 爱', '谢 霆 锋', 6)]","[('新 少 林 寺', '谢 霆 锋', 13), ('因 为 爱 所 以 爱', '谢 霆 锋', 6), ('救 火 英 雄', '谢 霆 锋', 13)]"
83,个人简介  陈志明，1952年8月出生，1979年2月入党，1968年10月参加工作，中央党校函授学院经济管理专业大学毕业，江西青原区人,"[('陈 志 明', '中 央 党 校 函 授 学 院', 5), ('陈 志 明', '江 西 青 原 区', 2)]","[('陈 志 明', '中 央 党 校 函 授 学 院', 5), ('陈 志 明', '1952 年 8 月', 4), ('陈 志 明', '江 西 青 原 区', 2)]"
84,陶智琼，女，生于1963年7月，汉族，籍贯四川邻水，出生地四川邻水，1985年5月加入中国共产党，1980年2月参加工作，四川省委党校函授学院经济管理专业毕业，大学学历，现任雅安市人口计生委机关党总支书记,"[('陶 智 琼', '汉 族', 3)]","[('陶 智 琼', '中 国', 1), ('陶 智 琼', '1963 年 7 月', 4), ('陶 智 琼', '汉 族', 3)]"
85,袁家锐，男，1967年9月出生，汉族，学士学位，在职研究生，1990年8月参加工作，1996年7月加入中国共产党，历任东港市前阳镇党委副书记、镇长、党委书记等职，现任前阳经济开发区管委会常务副主任、东港市副市长，全面主持开发区日常工作12,"[('袁 家 锐', '汉 族', 3), ('袁 家 锐', '1967 年 9 月', 4)]","[('袁 家 锐', '中 国', 1), ('袁 家 锐', '汉 族', 3), ('袁 家 锐', '1967 年 9 月', 4)]"
86,杨力革，男，汉族，1966年4月生，湖南益阳人，1987年7月参加工作，1992年10月入党，在职研究生学历（2004年7月新疆自治区党委党校领导干部研究生班工商管理专业毕业）,"[('杨 力 革', '湖 南 益 阳', 2), ('杨 力 革', '汉 族', 3), ('杨 力 革', '1966 年 4 月', 4)]","[('杨 力 革', '1966 年 4 月', 4), ('杨 力 革', '湖 南 益 阳', 2), ('杨 力 革', '汉 族', 3)]"
87,《承诺》由歌手张智霖演唱，收录于1997年发行的粤语专辑《我也喜欢你》里,"[('承 诺', '我 也 喜 欢 你', 7), ('承 诺', '张 智 霖', 6), ('我 也 喜 欢 你', '张 智 霖', 6)]","[('承 诺', '我 也 喜 欢 你', 7), ('承 诺', '张 智 霖', 6), ('我 也 喜 欢 你', '张 智 霖', 6)]"
88,《睡公主》是陈慧娴演唱的歌曲，收录在专辑《为你好》，2000年9月1日发行,"[('睡 公 主', '为 你 好', 7)]","[('睡 公 主', '为 你 好', 7), ('睡 公 主', '陈 慧 娴', 6), ('为 你 好', '陈 慧 娴', 6)]"
89,这首抒情主打歌《看得最远的地方》，张韶涵唱出了暂别乐坛一年八个月的日子，带来不一样的感受，由陈小霞作曲，姚若龙填词,"[('看 得 最 远 的 地 方', '姚 若 龙', 8), ('看 得 最 远 的 地 方', '陈 小 霞', 9), ('看 得 最 远 的 地 方', '张 韶 涵', 6)]","[('看 得 最 远 的 地 方', '姚 若 龙', 8), ('看 得 最 远 的 地 方', '陈 小 霞', 9), ('看 得 最 远 的 地 方', '张 韶 涵', 6)]"
90,刘伊芬，女，汉族，1966年9月生，四川叙永人,"[('刘 伊 芬', '四 川 叙 永', 2), ('刘 伊 芬', '1966 年 9 月', 4), ('刘 伊 芬', '汉 族', 3)]","[('刘 伊 芬', '四 川 叙 永', 2), ('刘 伊 芬', '1966 年 9 月', 4), ('刘 伊 芬', '汉 族', 3)]"
91,龙秀刚，男，苗族，贵州省松桃县人，出生于1963年9月，研究生学历，中共党员,"[('龙 秀 刚', '贵 州 省 松 桃 县', 2), ('龙 秀 刚', '苗 族', 3), ('龙 秀 刚', '1963 年 9 月', 4)]","[('龙 秀 刚', '贵 州 省 松 桃 县', 2), ('龙 秀 刚', '苗 族', 3), ('龙 秀 刚', '1963 年 9 月', 4)]"
92,2016年5月8日，由著名歌唱家阎维文演唱，雨山作词、大平作曲、岛木编曲、万小元混音，神秘者娱乐发行的《母恩难报答》正式首发上线，在这里献给天下所有母亲，祝福母亲节日快乐,"[('母 恩 难 报 答', '大 平', 9), ('母 恩 难 报 答', '阎 维 文', 6), ('母 恩 难 报 答', '雨 山', 8)]","[('母 恩 难 报 答', '大 平', 9), ('母 恩 难 报 答', '阎 维 文', 6), ('母 恩 难 报 答', '雨 山', 8)]"
93,《吻过吸血鬼》是林峯演唱的一首歌曲，由周耀辉作词，邓智伟作曲，邓智伟、庄冬昕编曲,"[('吻 过 吸 血 鬼', '周 耀 辉', 8), ('吻 过 吸 血 鬼', '邓 智 伟', 9)]","[('吻 过 吸 血 鬼', '林 峯', 6), ('吻 过 吸 血 鬼', '邓 智 伟', 9), ('吻 过 吸 血 鬼', '周 耀 辉', 8)]"
94,初学者如果能认真读一下王力的《汉语音韵》(中华书局出版的一本小册子)和《汉语史稿》上册，掌握音韵学最重要的一些术语和上古音声母、韵部的概况及其后来演变的粗略情况，然后在碰到跟古音有关的问题的时候勤查工具书，就不至于出大纰漏了,"[('汉 语 音 韵', '王 力', 11), ('汉 语 史 稿', '王 力', 11)]","[('汉 语 音 韵', '王 力', 11), ('汉 语 音 韵', '中 华 书 局', 12), ('汉 语 史 稿', '王 力', 11)]"
95,个人简介董浪潮，男，汉族，1958年11月生，河南省人，1984年6月入党，1976年7月参加工作，中国社会科学院企业管理专业，研究生学历,"[('董 浪 潮', '1958 年 11 月', 4), ('董 浪 潮', '中 国', 1), ('董 浪 潮', '河 南 省', 2), ('董 浪 潮', '汉 族', 3)]","[('董 浪 潮', '河 南 省', 2), ('董 浪 潮', '1958 年 11 月', 4), ('董 浪 潮', '汉 族', 3)]"
96,歌曲名称：戴上我的爱 专辑名称：反转地球 歌手姓名：潘玮柏 发行时间：2006-6-23 发行公司：环球音乐 专辑语种：国语,"[('戴 上 我 的 爱', '反 转 地 球', 7), ('戴 上 我 的 爱', '潘 玮 柏', 6)]","[('戴 上 我 的 爱', '反 转 地 球', 7), ('戴 上 我 的 爱', '潘 玮 柏', 6), ('反 转 地 球', '潘 玮 柏', 6)]"
97,宋妙心 男，1946年12月生，江苏启东人，毕业于成都工程学院，现任东日书画届联谊会理事，江都书画院一级书法  ，神洲大学书画艺术研究中心高级书法师,"[('宋 妙 心', '江 苏 启 东', 2), ('宋 妙 心', '成 都 工 程 学 院', 5), ('宋 妙 心', '1946 年 12 月', 4)]","[('宋 妙 心', '江 苏 启 东', 2), ('宋 妙 心', '成 都 工 程 学 院', 5), ('宋 妙 心', '1946 年 12 月', 4)]"
98,饶琼，女，汉族，1962年11月出生，重庆市合川区人,"[('饶 琼', '汉 族', 3)]","[('饶 琼', '1962 年 11 月', 4), ('饶 琼', '重 庆 市 合 川 区', 2), ('饶 琼', '汉 族', 3)]"
99,《梦中的蔷薇》是陈楚生演唱的歌曲，收录在专辑《影之传说》中,"[('梦 中 的 蔷 薇', '影 之 传 说', 7)]","[('梦 中 的 蔷 薇', '陈 楚 生', 9), ('梦 中 的 蔷 薇', '陈 楚 生', 6), ('梦 中 的 蔷 薇', '影 之 传 说', 7)]"
100,张如中，男，汉族，1964年4月出生，江苏金湖县人,"[('张 如 中', '汉 族', 3), ('张 如 中', '1964 年 4 月', 4), ('张 如 中', '江 苏 金 湖 县', 2)]","[('张 如 中', '1964 年 4 月', 4), ('张 如 中', '汉 族', 3), ('张 如 中', '江 苏 金 湖 县', 2)]"
101,林伟佳，男，汉族，1964年6月生，广西桂平人，1993年7月加入中国共产党，1985年7月参加工作，大学学历，现任桂平市人民政府副调研员,"[('林 伟 佳', '汉 族', 3), ('林 伟 佳', '1964 年 6 月', 4), ('林 伟 佳', '广 西 桂 平', 2)]","[('林 伟 佳', '1964 年 6 月', 4), ('林 伟 佳', '汉 族', 3), ('林 伟 佳', '广 西 桂 平', 2)]"
102,左建兴，男，1973年1月12日出生，汉族，籍贯:河北省河间市,"[('左 建 兴', '河 北 省 河 间 市', 2), ('左 建 兴', '1973 年 1 月 12 日', 4), ('左 建 兴', '汉 族', 3)]","[('左 建 兴', '河 北 省 河 间 市', 2), ('左 建 兴', '1973 年 1 月 12 日', 4), ('左 建 兴', '汉 族', 3)]"
103,《神偷妙探手多多》是由梁普智执导的犯罪剧情片，乔宏、吴耀汉等参加演出,"[('神 偷 妙 探 手 多 多', '梁 普 智', 14)]","[('神 偷 妙 探 手 多 多', '吴 耀 汉', 13), ('神 偷 妙 探 手 多 多', '梁 普 智', 14), ('神 偷 妙 探 手 多 多', '乔 宏', 13)]"
104,刘忠臣，男，汉族，1953年6月出生，山东莱阳人,"[('刘 忠 臣', '汉 族', 3), ('刘 忠 臣', '1953 年 6 月', 4), ('刘 忠 臣', '山 东 莱 阳', 2)]","[('刘 忠 臣', '汉 族', 3), ('刘 忠 臣', '山 东 莱 阳', 2), ('刘 忠 臣', '1953 年 6 月', 4)]"
105,有了《闺蜜》第1集的好口碑，导演黄真真续集《闺蜜2》除了陈意涵、薛凯琪的角色名字保留以外，包括剧情、角色都跟第1集完全无关，没看过第1集还是可以看第2集，延续「闺蜜」情感之外，加入更多姐妹之间的玩乐生活,"[('闺 蜜', '陈 意 涵', 13), ('闺 蜜', '薛 凯 琪', 13), ('闺 蜜', '黄 真 真', 14)]","[('闺 蜜 2', '薛 凯 琪', 13), ('闺 蜜 2', '黄 真 真', 14), ('闺 蜜 2', '陈 意 涵', 13)]"
106,《语境保山》是2007年作家出版社出版的图书，作者是熊清华,"[('语 境 保 山', '作 家 出 版 社', 12), ('语 境 保 山', '熊 清 华', 11)]","[('语 境 保 山', '作 家 出 版 社', 12), ('语 境 保 山', '熊 清 华', 11), ('家', '2007 年', 16)]"
107,《美国成长小说研究》，是中国社会科学出版社2004年出版的图书，作者是芮渝萍,"[('美 国 成 长 小 说 研 究', '芮 渝 萍', 11), ('美 国 成 长 小 说 研 究', '中 国 社 会 科 学 出 版 社', 12)]","[('美 国 成 长 小 说 研 究', '芮 渝 萍', 11), ('美 国 成 长 小 说 研 究', '中 国 社 会 科 学 出 版 社', 12), ('芮 渝 萍', '中 国', 1)]"
108,司马光（1019年11月17日-1086年），字君实，号迂叟，汉族，陕州夏县（今山西夏县）涑水乡人 ，世称涑水先生,"[('司 马 光', '汉 族', 3), ('司 马 光', '1019 年 11 月 17 日', 4), ('司 马 光', '陕 州 夏 县', 2)]","[('司 马 光', '汉 族', 3), ('司 马 光', '陕 州 夏 县', 2), ('司 马 光', '1019 年 11 月 17 日', 4)]"
109,郎锁庆，男，1936年2月生，黑龙江省齐齐哈尔市人，满族,"[('郎 锁 庆', '1936 年 2 月', 4), ('郎 锁 庆', '满 族', 3), ('郎 锁 庆', '黑 龙 江 省 齐 齐 哈 尔 市', 2)]","[('郎 锁 庆', '齐 齐 哈 尔 市', 2), ('郎 锁 庆', '1936 年 2 月', 4), ('郎 锁 庆', '满 族', 3)]"
110,《奶牛美女》是弗朗西尼·麦克道格尔执导，艾莉森·米夏卡、阿曼达·米夏卡等参演的家庭喜剧片,"[('奶 牛 美 女', '弗 朗 西 尼 · 麦 克 道 格 尔', 14)]","[('奶 牛 美 女', '阿 曼 达 · 米 夏 卡', 13), ('奶 牛 美 女', '弗 朗 西 尼 · 麦 克 道 格 尔', 14), ('奶 牛 美 女', '艾 莉 森 · 米 夏 卡', 13)]"
111,《柴健医生事件簿1》由池泽辰也执导，田辺満编剧，主要演员阵内孝则，吉本実忧，野际阳子，牧田哲也，相田翔子等,"[('柴 健 医 生 事 件 簿', '池 泽 辰 也', 14)]","[('柴 健 医 生 事 件 簿', '牧 田 哲 也', 13), ('柴 健 医 生 事 件 簿', '相 田 翔 子', 13), ('柴 健 医 生 事 件 簿', '阵 内 孝 则', 13)]"
112,《神舟》是宁海强执导的中国剧情电视剧，高明、吕中等主演,"[('神 舟', '宁 海 强', 14)]","[('神 舟', '吕 中', 13), ('神 舟', '高 明', 13), ('神 舟', '宁 海 强', 14)]"
113,比乔1996年2月20日出生于西班牙，身高178厘米，惯用脚右脚，现效力球队巴塞罗那足球俱乐部，场上位置中场,"[('比 乔', '西 班 牙', 1), ('比 乔', '1996 年 2 月 20 日', 4)]","[('比 乔', '西 班 牙', 1), ('比 乔', '1996 年 2 月 20 日', 4), ('比 乔', '西 班 牙', 2)]"
114,《包青天之生死恋》是王重光 导演，何家劲，范鸿轩等主演的一部 武侠剧,"[('包 青 天 之 生 死 恋', '王 重 光', 14), ('包 青 天 之 生 死 恋', '范 鸿 轩', 13), ('包 青 天 之 生 死 恋', '何 家 劲', 13)]","[('包 青 天 之 生 死 恋', '王 重 光', 14), ('包 青 天 之 生 死 恋', '范 鸿 轩', 13), ('包 青 天 之 生 死 恋', '何 家 劲', 13)]"
115,《兄妹》陈奕迅——以兄妹的相称的另一种病态的暧昧情感都是林夕填词，所以表现的都是比较悲的，推荐听听就好，不希望真陷入这种无奈挣扎的感情关系5.《同手同脚》温岚——姐姐唱给弟弟的歌，亲情也挺好听的，真正亲情意义上的歌,"[('同 手 同 脚', '陈 奕 迅', 6), ('同 手 同 脚', '林 夕', 8)]","[('同 手 同 脚', '温 岚', 6), ('兄 妹', '林 夕', 8), ('兄 妹', '陈 奕 迅', 6)]"
116,黄招勤，男，汉族，中共党员，1968年10月出生，大学本科学历，吉安县指阳乡人，2011,"[('黄 招 勤', '1968 年 10 月', 4), ('黄 招 勤', '吉 安 县', 2), ('黄 招 勤', '汉 族', 3)]","[('黄 招 勤', '吉 安 县 指 阳 乡', 2), ('黄 招 勤', '1968 年 10 月', 4), ('黄 招 勤', '汉 族', 3)]"
117,基本信息【姓名】：周俊  【年代】：现代  【家乡】：江苏·宜兴  【类别】：紫砂壶艺人、陶瓷艺人、工艺师人物简介出生于江苏宜兴陶都之乡，工艺美术师，中国工艺美术协会会员,"[('周 俊', '中 国', 1), ('周 俊', '江 苏', 2)]","[('周 俊', '江 苏 宜 兴', 2), ('周 俊', '江 苏 · 宜 兴', 2), ('周 俊', '中 国', 1)]"
118,"范鹏，字瀚之,男,一九八零年移动图片生于景德镇市,二零零二江西景德镇陶瓷学院毕业","[('范 鹏', '江 西 景 德 镇 陶 瓷 学 院', 5)]","[('范 鹏', '一 九 八 零 年', 4), ('范 鹏', '景 德 镇 市', 2), ('范 鹏', '江 西 景 德 镇 陶 瓷 学 院', 5)]"
119,《木头人》是炎亚纶演唱的歌曲，由张粒沙填词、周以力谱曲，是电视剧《恋爱邻距离》的插曲,"[('木 头 人', '张 粒 沙', 8), ('木 头 人', '周 以 力', 9), ('木 头 人', '炎 亚 纶', 6)]","[('木 头 人', '张 粒 沙', 8), ('木 头 人', '周 以 力', 9), ('木 头 人', '炎 亚 纶', 6)]"
120,《黄金时代》由许鞍华执导，李樯监制及编剧，汤唯、冯绍峰领衔主演，讲述关于萧红传奇一生的故事,"[('黄 金 时 代', '冯 绍 峰', 13), ('黄 金 时 代', '许 鞍 华', 14), ('黄 金 时 代', '汤 唯', 13)]","[('黄 金 时 代', '冯 绍 峰', 13), ('黄 金 时 代', '许 鞍 华', 14), ('黄 金 时 代', '汤 唯', 13)]"
