,text,pre,truth
61,《逃学威龙》是由陈嘉上执导，周星驰、吴孟达、张敏主演的一部喜剧电影,"[('逃 学 威 龙', '陈 嘉 上', 14)]","[('逃 学 威 龙', '张 敏', 13), ('逃 学 威 龙', '周 星 驰', 13), ('逃 学 威 龙', '吴 孟 达', 13), ('逃 学 威 龙', '陈 嘉 上', 14)]"
62,《摩登女婿》是一部都市家庭喜剧，由北京响巢国际传媒股份有限公司出品，俞杰奇、徐璐、娄艺潇主演,"[('摩 登 女 婿', '北 京 响 巢 国 际 传 媒 股 份 有 限 公 司', 0)]","[('摩 登 女 婿', '徐 璐', 13), ('摩 登 女 婿', '娄 艺 潇', 13), ('摩 登 女 婿', '俞 杰 奇', 13), ('摩 登 女 婿', '北 京 响 巢 国 际 传 媒 股 份 有 限 公 司', 0)]"
63,《走近法兰西》是2005年中国社会科学出版社出版的图书，作者是郑秉文、马胜利,"[('走 近 法 兰 西', '中 国 社 会 科 学 出 版 社', 12), ('走 近 法 兰 西', '郑 秉 文', 11), ('走 近 法 兰 西', '马 胜 利', 11)]","[('走 近 法 兰 西', '郑 秉 文', 11), ('走 近 法 兰 西', '中 国 社 会 科 学 出 版 社', 12), ('走 近 法 兰 西', '马 胜 利', 11), ('马 胜 利', '中 国', 1)]"
64,除了该剧，吴秀波的其他代表作品还有《祖宗十九代》、《四大名捕大结局》、《乱世书香》、《大道通天》、《道可道》、《爸爸去哪儿 第一季》、《大漠骠骑霍去病》、《大军师司马懿之虎啸龙吟》、《空天猎》、《山河同在》、《凯撒》、《相思树》、《我的青春高八度》、《请你原谅我》、《四大名捕2》等,"[('四 大 名 捕 大 结 局', '吴 秀 波', 14), ('四 大 名 捕 大 结 局', '吴 秀 波', 13)]","[('乱 世 书 香', '吴 秀 波', 13), ('道 可 道', '吴 秀 波', 13), ('大 军 师 司 马 懿 之 虎 啸 龙 吟', '吴 秀 波', 13), ('大 道 通 天', '吴 秀 波', 13)]"
65,《大米市》是邵警辉执导的民国悬疑剧，由于小伟、张静静、赵立新等主演1,"[('大 米 市', '赵 立 新', 13), ('大 米 市', '张 静 静', 13), ('大 米 市', '邵 警 辉', 14), ('大 米 市', '于 小 伟', 13)]","[('大 米 市', '赵 立 新', 13), ('大 米 市', '邵 警 辉', 14), ('大 米 市', '于 小 伟', 13), ('大 米 市', '张 静 静', 13)]"
66,《月亮代表我的心》是台湾歌手齐秦演唱的经典歌曲（翻唱代表作之一），由孙仪作词，汤尼作曲，收录于1999年3月发行的专辑《齐秦的世纪情歌之谜》中1,"[('月 亮 代 表 我 的 心', '齐 秦 的 世 纪 情 歌 之 谜', 7), ('月 亮 代 表 我 的 心', '汤 尼', 9), ('月 亮 代 表 我 的 心', '孙 仪', 8)]","[('月 亮 代 表 我 的 心', '齐 秦 的 世 纪 情 歌 之 谜', 7), ('月 亮 代 表 我 的 心', '《 齐 秦 的 世 纪 情 歌 之 谜 》', 7), ('月 亮 代 表 我 的 心', '汤 尼', 9), ('月 亮 代 表 我 的 心', '孙 仪', 8)]"
67,个人经历大川隆法：1956年7月7日，生于日本四国德岛，毕业于东京大学,"[('大 川 隆 法', '日 本 四 国 德 岛', 2), ('大 川 隆 法', '东 京 大 学', 5), ('大 川 隆 法', '1956 年 7 月 7 日', 4)]","[('大 川 隆 法', '日 本 四 国 德 岛', 2), ('大 川 隆 法', '东 京 大 学', 5), ('大 川 隆 法', '1956 年 7 月 7 日', 4), ('大 川 隆 法', '日 本', 1)]"
68,第三：古力娜扎的起点也很高，第一部作品就是跟胡歌、刘诗诗唐嫣等人合作的《轩辕剑之天之痕》中的小雪一角出道,"[('轩 辕 剑 之 天 之 痕', '刘 诗 诗', 13), ('轩 辕 剑 之 天 之 痕', '古 力', 13), ('轩 辕 剑 之 天 之 痕', '胡 歌', 13), ('轩 辕 剑 之 天 之 痕', '唐 嫣', 13)]","[('轩 辕 剑 之 天 之 痕', '刘 诗 诗', 13), ('轩 辕 剑 之 天 之 痕', '胡 歌', 13), ('轩 辕 剑 之 天 之 痕', '唐 嫣', 13), ('轩 辕 剑 之 天 之 痕', '古 力 娜 扎', 13)]"
69,叶爱华，男，土家族，五峰县人，1963年10月出生，党校大学学历，1979年12月参加工作，1986年12月加入中国共产党,"[('叶 爱 华', '五 峰 县', 2), ('叶 爱 华', '土 家 族', 3)]","[('叶 爱 华', '土 家 族', 3), ('叶 爱 华', '五 峰', 2), ('叶 爱 华', '中 国', 1), ('叶 爱 华', '1963 年 10 月', 4)]"
70,其实算起来，杨幂刘恺威也并非是第一次合作了，此前，两人就一起合作过《如意》、《盛夏晚晴天》、《江南四大才子》，此次夫妻再度联手合作，想必关注度一定会很高吧,"[('盛 夏 晚 晴 天', '杨 幂', 13), ('盛 夏 晚 晴 天', '刘 恺 威', 13)]","[('盛 夏 晚 晴 天', '杨 幂', 13), ('如 意', '杨 幂', 13), ('盛 夏 晚 晴 天', '刘 恺 威', 13), ('如 意', '刘 恺 威', 13)]"
71,王学勇，男，汉族，中共党员，一九七〇年一月出生于河北省临漳县，一九九四年七月毕业于河北林学院林学专业，本科，四年，农学学士,"[('王 学 勇', '河 北 省 临 漳 县', 2), ('王 学 勇', '汉 族', 3), ('王 学 勇', '河 北 林 学 院', 5), ('王 学 勇', '一 九 七 〇 年 一 月', 4)]","[('王 学 勇', '河 北 省 临 漳 县', 2), ('王 学 勇', '汉 族', 3), ('王 学 勇', '河 北 林 学 院', 5), ('王 学 勇', '一 九 七 〇 年 一 月', 4)]"
72,酒干倘卖无，《酒干倘卖无》由罗大佑与候德健作词，侯德健作曲，台湾女歌手苏芮演唱，飞碟唱片公司发行，是一首励情励志的国语歌曲,"[('酒 干 倘 卖 无', '候 德 健', 9), ('酒 干 倘 卖 无', '候 德 健', 8), ('酒 干 倘 卖 无', '罗 大 佑', 8)]","[('酒 干 倘 卖 无', '苏 芮', 6), ('酒 干 倘 卖 无', '侯 德 健', 8), ('酒 干 倘 卖 无', '侯 德 健', 9), ('酒 干 倘 卖 无', '罗 大 佑', 8)]"
73,电视剧《青春正能量之我是女神》是一部由程力栋、黄永刚、高天执导，李佳航、张馨予等人主演的现代励志剧,"[('青 春 正 能 量 之 我 是 女 神', '黄 永 刚', 14), ('青 春 正 能 量 之 我 是 女 神', '程 力 栋', 14)]","[('青 春 正 能 量 之 我 是 女 神', '黄 永 刚', 14), ('青 春 正 能 量 之 我 是 女 神', '张 馨 予', 13), ('青 春 正 能 量 之 我 是 女 神', '程 力 栋', 14), ('青 春 正 能 量 之 我 是 女 神', '李 佳 航', 13)]"
74,张礼祥，男，汉族，盐都区人，1960年12月出生，党校研究生学历，1988年11月加入中国共产党，1981年1月参加工作,"[('张 礼 祥', '中 国', 1), ('张 礼 祥', '1960 年 12 月', 4), ('张 礼 祥', '盐 都 区', 2), ('张 礼 祥', '汉 族', 3)]","[('张 礼 祥', '中 国', 1), ('张 礼 祥', '1960 年 12 月', 4), ('张 礼 祥', '盐 都 区', 2), ('张 礼 祥', '汉 族', 3)]"
75,《朱志荣美学思想评论集》是2012年上海三联出版社出版的图书，作者是王怀义、李晶晶、李倩,"[('朱 志 荣 美 学 思 想 评 论 集', '上 海 三 联 出 版 社', 12), ('朱 志 荣 美 学 思 想 评 论 集', '李 晶 晶', 11), ('朱 志 荣 美 学 思 想 评 论 集', '王 怀 义', 11)]","[('朱 志 荣 美 学 思 想 评 论 集', '上 海 三 联 出 版 社', 12), ('朱 志 荣 美 学 思 想 评 论 集', '李 倩', 11), ('朱 志 荣 美 学 思 想 评 论 集', '李 晶 晶', 11), ('朱 志 荣 美 学 思 想 评 论 集', '王 怀 义', 11)]"
76,《心上》是林志炫《时间的味道》专辑中的第3首歌曲，由祝康伟作曲，古皓作词,"[('心 上', '祝 康 伟', 9), ('心 上', '时 间 的 味 道', 7), ('心 上', '林 志 炫', 6), ('心 上', '古 皓', 8)]","[('心 上', '祝 康 伟', 9), ('心 上', '时 间 的 味 道', 7), ('心 上', '林 志 炫', 6), ('心 上', '古 皓', 8)]"
77,高启明，男，汉族，1958年生，陕西大荔县人，中国共产党党员，1981年毕业于西北大学实验技术专修科，1987年于西北大学哲学系思想教育专业（本科）毕业，获法学学士学位,"[('高 启 明', '中 国', 1), ('高 启 明', '陕 西 大 荔 县', 2), ('高 启 明', '1958 年', 4), ('高 启 明', '汉 族', 3)]","[('高 启 明', '中 国', 1), ('高 启 明', '陕 西 大 荔 县', 2), ('高 启 明', '1958 年 生', 4), ('高 启 明', '汉 族', 3)]"
78,中国书画家协会 墨炎  艺术成就墨炎，原名魏保良、笔名翼硕，男，1965年出生，大学文化，河北省衡水市人,"[('墨 炎', '河 北 省 衡 水 市', 2), ('墨 炎', '1965 年', 4)]","[('墨 炎', '中 国', 1), ('墨 炎', '1965 年', 4), ('魏 保 良', '中 国', 1), ('魏 保 良', '1965 年', 4)]"
79,《有你在我才好》是何丽华作词、凡间精灵作曲、贺世哲杜歌合唱的一首歌曲,"[('有 你 在 我 才 好', '何 丽 华', 8), ('有 你 在 我 才 好', '凡 间 精 灵', 9)]","[('有 你 在 我 才 好', '何 丽 华', 8), ('有 你 在 我 才 好', '贺 世 哲', 6), ('有 你 在 我 才 好', '凡 间', 9), ('有 你 在 我 才 好', '精 灵', 9)]"
80,随后在朱丹，何晟铭主演的《爱的妇产科》里扮演怀孕少女邓晓雨在于正版《神雕侠侣》里扮演绝情谷侍女柔儿真正令菅纫姿成名是跟钟汉良，唐嫣主演电视剧《何以笙箫默》，她在戏里扮演单恋哥哥何以琛的何以玫，凭借精湛的演技，她将何以玫两种不同情绪演绎的淋漓尽致，获得万千网友点赞，而她的人气也急速上升,"[('何 以 笙 箫 默', '唐 嫣', 13), ('何 以 笙 箫 默', '朱 丹', 13), ('何 以 笙 箫 默', '何 晟 铭', 13)]","[('何 以 笙 箫 默', '钟 汉 良', 13), ('何 以 笙 箫 默', '唐 嫣', 13), ('爱 的 妇 产 科', '朱 丹', 13), ('爱 的 妇 产 科', '何 晟 铭', 13)]"
81,何学彬，女， 汉族，四川眉山人，1963年03月出生，中国农工民主党党员，毕业于西南师范大学美术学院美术学专业，研究生学历，硕士学位,"[('何 学 彬', '汉 族', 3), ('何 学 彬', '西 南 师 范 大 学', 5), ('何 学 彬', '中 国', 1), ('何 学 彬', '四 川 眉 山', 2), ('何 学 彬', '1963 年 03 月', 4)]","[('何 学 彬', '汉 族', 3), ('何 学 彬', '中 国', 1), ('何 学 彬', '四 川 眉 山', 2), ('何 学 彬', '1963 年 03 月', 4)]"
82,《上海滩》是香港无线电视台出品的一部黑帮题材的电视剧，由招振强、谭锐铭等执导，周润发、赵雅芝、吕良伟领衔主演,"[('上 海 滩', '吕 良 伟', 13), ('上 海 滩', '招 振 强', 14), ('上 海 滩', '周 润 发', 13), ('上 海 滩', '谭 锐 铭', 14), ('上 海 滩', '赵 雅 芝', 13)]","[('上 海 滩', '周 润 发', 13), ('上 海 滩', '吕 良 伟', 13), ('上 海 滩', '招 振 强', 14), ('上 海 滩', '赵 雅 芝', 13)]"
83,朱鑫茂，1941年生于上海，1964年毕业于北京外国语学院英语系并留校任教,"[('朱 鑫 茂', '1941 年', 4), ('朱 鑫 茂', '上 海', 2), ('朱 鑫 茂', '北 京 外 国 语 学 院', 5)]","[('朱 鑫 茂', '1941 年', 4), ('朱 鑫 茂', '北 京 外 国 语 学 院', 5), ('朱 鑫 茂', '北 京 外 国 语 学 院 英 语 系', 5), ('朱 鑫 茂', '上 海', 2)]"
84,从老舍的《骆驼祥子》，张爱玲的《倾城之恋》，贾平凹的《废都》，王安忆的《长恨歌》到葛亮的《朱雀》，中国现当代文学最引人注目的一道血脉“城市小说”得以传承,"[('倾 城 之 恋', '张 爱 玲', 11), ('倾 城 之 恋', '葛 亮', 11), ('张 爱 玲', '中 国', 1), ('朱 雀', '张 爱 玲', 11)]","[('倾 城 之 恋', '张 爱 玲', 11), ('朱 雀', '葛 亮', 11), ('长 恨 歌', '王 安 忆', 11), ('老 舍', '中 国', 1)]"
85,两个多月的沉寂，我吃西红柿继《星峰传说》《盘龙》《星辰变》《寸芒》《九鼎记》《吞噬星空》《莽荒纪》《雪鹰领主》8本小说之后，第9本小说开始正式起航了,"[('星 辰 变', '我 吃 西 红 柿', 11), ('雪 鹰 领 主', '我 吃 西 红 柿', 11), ('九 鼎 记', '我 吃 西 红 柿', 11)]","[('寸 芒', '我 吃 西 红 柿', 11), ('星 辰 变', '我 吃 西 红 柿', 11), ('星 峰 传 说', '我 吃 西 红 柿', 11), ('莽 荒 纪', '我 吃 西 红 柿', 11)]"
86,简介王赞(号木瓜子）1959年5月生于江苏扬州，1  年中国美术学院中国画系研究生毕业，获硕士学位,"[('王 赞', '1959 年 5 月', 4), ('王 赞', '中 国 美 术 学 院', 5), ('王 赞', '江 苏 扬 州', 2)]","[('王 赞', '1959 年 5 月', 4), ('王 赞', '中 国', 1), ('王 赞', '中 国 美 术 学 院', 5), ('王 赞', '江 苏 扬 州', 2)]"
87,《热血汉唐》是2005年山东电子音像出版社出版的图书，作者是周三、杨超,"[('热 血 汉 唐', '山 东 电 子 音 像 出 版 社', 12), ('热 血 汉 唐', '杨 超', 11), ('热 血 汉 唐', '周 三', 11)]","[('热 血 汉 唐', '山 东 电 子 音 像 出 版 社', 12), ('杨 超', '汉', 3), ('热 血 汉 唐', '杨 超', 11), ('热 血 汉 唐', '周 三', 11)]"
88,余成林，男，汉族，1968年2月出生，安徽滁州人，大学学历，法学学士，1990年7月参加工作，1996年7月加入中国共产党,"[('余 成 林', '1968 年 2 月', 4), ('余 成 林', '安 徽 滁 州', 2), ('余 成 林', '汉 族', 3)]","[('余 成 林', '汉 族', 3), ('余 成 林', '1968 年 2 月', 4), ('余 成 林', '安 徽 滁 州', 2), ('余 成 林', '中 国', 1)]"
89,《爱需要全心全意》由著名词曲创作人凉月作词作曲，著名流行歌手郑源演唱，并收录在2010年发行专辑《包容》当中,"[('爱 需 要 全 心 全 意', '凉 月', 9), ('爱 需 要 全 心 全 意', '凉 月', 8), ('爱 需 要 全 心 全 意', '包 容', 7)]","[('爱 需 要 全 心 全 意', '凉 月', 9), ('爱 需 要 全 心 全 意', '郑 源', 6), ('爱 需 要 全 心 全 意', '包 容', 7), ('爱 需 要 全 心 全 意', '凉 月', 8)]"
90,《时间都知道》是由钟澍佳执导，高璇、任宝茹、周展、程雪菲编剧，唐嫣、窦骁、杨烁领衔主演的都市情感剧12,"[('时 间 都 知 道', '钟 澍 佳', 14)]","[('时 间 都 知 道', '钟 澍 佳', 14), ('时 间 都 知 道', '杨 烁', 13), ('时 间 都 知 道', '唐 嫣', 13), ('时 间 都 知 道', '窦 骁', 13)]"
91,2008年的《功夫之王》的女一号金燕子，刘亦菲有幸和国内两大功夫巨星成龙李连杰合作，共同打造了一部以西游记故事为题材的电影,"[('功 夫 之 王', '2008 年', 16)]","[('功 夫 之 王', '刘 亦 菲', 13), ('功 夫 之 王', '成 龙', 13), ('功 夫 之 王', '2008 年', 16), ('功 夫 之 王', '李 连 杰', 13)]"
92,邹凤彦，男，1967年1月出生，辽宁北票人，1994年5月加入中国共产党，1989年7月参加工作，辽宁师范大学中文专业文学学士，沈阳建筑大学-美国班尼迪克大学信息管理专业研究生，理学硕士,"[('邹 凤 彦', '沈 阳 建 筑 大', 5)]","[('邹 凤 彦', '中 国', 1), ('邹 凤 彦', '辽 宁 北 票', 2), ('邹 凤 彦', '班 尼 迪 克 大 学', 5), ('邹 凤 彦', '1967 年 1 月', 4)]"
93,《太阳总在左边》是由松太加编导的文艺电影，影片由益西兰周、罗后杰、尕藏仁青等主演,"[('太 阳 总 在 左 边', '松 太 加', 14)]","[('太 阳 总 在 左 边', '罗 后 杰', 13), ('太 阳 总 在 左 边', '松 太 加', 14), ('太 阳 总 在 左 边', '尕 藏 仁 青', 13), ('太 阳 总 在 左 边', '益 西 兰 周', 13)]"
94,《再唱一首》是歌坛实力情歌王阿杜历经两年沉淀，加盟新东家乐华娱乐后推出的个人第九张音乐专辑《第9次初恋》中的第二主打歌曲，由李志清谱曲，林蔚利填词,"[('再 唱 一 首', '第 9 次 初 恋', 7), ('再 唱 一 首', '林 蔚 利', 8)]","[('再 唱 一 首', '第 9 次 初 恋', 7), ('再 唱 一 首', '阿 杜', 6), ('再 唱 一 首', '林 蔚 利', 8), ('再 唱 一 首', '李 志 清', 9)]"
95,《玫瑰香奇案》是1979年的一部刑侦电视剧，由郭信玲导演，曹秋根、黄达亮主演，本剧根据真实案例改编，主要讲述了玫瑰香案件,"[('玫 瑰 香 奇 案', '曹 秋 根', 13), ('玫 瑰 香 奇 案', '黄 达 亮', 13), ('玫 瑰 香 奇 案', '郭 信 玲', 14)]","[('玫 瑰 香 奇 案', '1979 年', 16), ('玫 瑰 香 奇 案', '曹 秋 根', 13), ('玫 瑰 香 奇 案', '黄 达 亮', 13), ('玫 瑰 香 奇 案', '郭 信 玲', 14)]"
96,创投主题短剧《青橙芒果咖啡》由优酷、青橙芒果传播、友易连创始人俱乐部、北京淘梦网络科技有限责任公司联合出品,"[('青 橙 芒 果 咖 啡', '优 酷', 0), ('青 橙 芒 果 咖 啡', '北 京 淘 梦 网 络 科 技 有 限 责 任 公 司', 0)]","[('青 橙 芒 果 咖 啡', '青 橙 芒 果 传 播', 0), ('青 橙 芒 果 咖 啡', '淘 梦 网', 0), ('青 橙 芒 果 咖 啡', '友 易 连 创 始 人 俱 乐 部', 0), ('青 橙 芒 果 咖 啡', '优 酷', 0)]"
97,葛方敬，男，汉族，1972年12月生，四川隆昌人，1992年3月参加工作，1999年6月入党，哈尔滨工业大学思想政治教育专业大学毕业，法学学士,"[('葛 方 敬', '汉 族', 3)]","[('葛 方 敬', '哈 尔 滨 工 业 大 学', 5), ('葛 方 敬', '1972 年 12 月', 4), ('葛 方 敬', '四 川 隆 昌', 2), ('葛 方 敬', '汉 族', 3)]"
98,《屠魔战士》是狮门影业于2015年5月26日上映的一部魔幻动作片，由斯图尔特·比蒂执导，斯图尔特·比蒂编剧，艾伦·艾克哈特、米兰达·奥图、杰·科特尼主演,"[('屠 魔 战 士', '狮 门 影 业', 0), ('屠 魔 战 士', '斯 图 尔 特 · 比 蒂', 14)]","[('屠 魔 战 士', '杰 · 科 特 尼', 13), ('屠 魔 战 士', '米 兰 达 · 奥 图', 13), ('屠 魔 战 士', '2015 年 5 月 26 日', 16), ('屠 魔 战 士', '艾 伦 · 艾 克 哈 特', 13)]"
99,人物生平徐海，1969年生于北京，1992年毕业于中央美术学院国画系本科，2010年获美术学博士学位（导师王镛教授，中国书画印创作研究方向）,"[('徐 海', '中 央 美 术 学 院', 5)]","[('徐 海', '北 京', 2), ('王 镛', '中 国', 1), ('徐 海', '中 央 美 术 学 院', 5), ('徐 海', '1969 年', 4)]"
100,郭占庚，男，1962年生于江苏省宜兴市，毕业于德国斯图加特大学，线毕业于德国斯图加特大学，线任森德集团中国区总裁,"[('郭 占 庚', '德 国 斯 图 加 特 大 学', 5)]","[('郭 占 庚', '1962 年', 4), ('郭 占 庚', '中 国', 1), ('郭 占 庚', '德 国 斯 图 加 特 大 学', 5), ('郭 占 庚', '江 苏 省 宜 兴 市', 2)]"
