,text,pre,truth
80,无与伦比的美丽，《无与伦比的美丽》是由吴青峰作词、作曲，苏打绿演唱的歌曲，收录于同名专辑《无与伦比的美丽》里,"[('无 与 伦 比 的 美 丽', '吴 青 峰', 8), ('无 与 伦 比 的 美 丽', '吴 青 峰', 9)]","[('无 与 伦 比 的 美 丽', '苏 打 绿', 6), ('无 与 伦 比 的 美 丽', '吴 青 峰', 8), ('无 与 伦 比 的 美 丽', '吴 青 峰', 9)]"
81,《越爱越强》是张杰演唱的歌曲，由张简君伟作词、作曲1，收入在黑色勇气《越爱越强》中，发行于2016-08-201,"[('越 爱 越 强', '张 简 君 伟', 8), ('越 爱 越 强', '张 简 君 伟', 9), ('越 爱 越 强', '张 杰', 6)]","[('越 爱 越 强', '张 简 君 伟', 8), ('越 爱 越 强', '张 简 君 伟', 9), ('越 爱 越 强', '张 杰', 6)]"
82,《你骗婚，我外遇》是在云中书城连载的杂文随笔小说，作者是张小鹿,"[('你 骗 婚 ， 我 外 遇', '张 小 鹿', 11), ('你 骗 婚 ， 我 外 遇', '云 中 书 城', 10)]","[('你 骗 婚 ， 我 外 遇', '张 小 鹿', 11), ('你 骗 婚 ， 我 外 遇', '云 中 书 城', 10)]"
83,林恩·麦卡弗蒂，1979年4月16日出生，英国运动员,"[('林 恩 · 麦 卡 弗 蒂', '英 国', 1), ('林 恩 · 麦 卡 弗 蒂', '1979 年 4 月 16 日', 4)]","[('林 恩 · 麦 卡 弗 蒂', '1979 年 4 月 16 日', 4), ('林 恩 · 麦 卡 弗 蒂', '英 国', 2)]"
84,郑爽在拍摄《偏偏喜欢你》时曾和贾乃亮举行婚礼，郑爽饰演的萧晗和贾乃亮成婚，因为剧情贾乃亮是不喜欢郑爽的,"[('偏 偏 喜 欢 你', '贾 乃 亮', 13), ('偏 偏 喜 欢 你', '郑 爽', 13)]","[('偏 偏 喜 欢 你', '郑 爽', 13), ('偏 偏 喜 欢 你', '贾 乃 亮', 13)]"
85,个人简介谢承贤，男，1982年11月出生，中共党员，本科学历，毕业于浙江大学宁波理工学院，现任宁波市鄞州区集士港镇四明山村村委会主任,"[('谢 承 贤', '浙 江 大 学', 5), ('谢 承 贤', '1982 年 11 月', 4)]","[('谢 承 贤', '浙 江 大 学', 5), ('谢 承 贤', '1982 年 11 月', 4)]"
86,《你不再爱我》是由高志远填词谱曲，由蔡妍演唱的一首歌曲,"[('你 不 再 爱 我', '蔡 妍', 6), ('你 不 再 爱 我', '高 志 远', 9), ('你 不 再 爱 我', '高 志 远', 8)]","[('你 不 再 爱 我', '蔡 妍', 6), ('你 不 再 爱 我', '高 志 远', 8), ('你 不 再 爱 我', '高 志 远', 9)]"
87,《错一次就好》是林志颖的音乐作品，杨主德作曲，收录在《期待》专辑中,"[('错 一 次 就 好', '林 志 颖', 6), ('错 一 次 就 好', '期 待', 7)]","[('错 一 次 就 好', '林 志 颖', 6), ('错 一 次 就 好', '林 志 颖', 8), ('错 一 次 就 好', '期 待', 7)]"
88,《这是唱给你的歌》是张清芳演唱的歌曲，所属专辑《你喜欢我的歌吗》,"[('这 是 唱 给 你 的 歌', '你 喜 欢 我 的 歌 吗', 7)]","[('这 是 唱 给 你 的 歌', '你 喜 欢 我 的 歌 吗', 7), ('这 是 唱 给 你 的 歌', '张 清 芳', 6)]"
89,《名利场（上下册）》是2000年人民文学出版社出版的图书，作者是萨克雷,"[('名 利 场 （ 上 下 册 ）', '人 民 文 学 出 版 社', 12)]","[('名 利 场 （ 上 下 册 ）', '萨 克 雷', 11), ('名 利 场 （ 上 下 册 ）', '人 民 文 学 出 版 社', 12)]"
90,毛小睿，1972年4月出生，导演、编剧，主要作品有《真假英雄兄弟情》、《花儿怒放》、《无法尖叫》等,"[('真 假 英 雄 兄 弟 情', '毛 小 睿', 14), ('毛 小 睿', '1972 年 4 月', 4)]","[('真 假 英 雄 兄 弟 情', '毛 小 睿', 14), ('无 法 尖 叫', '毛 小 睿', 14), ('花 儿 怒 放', '毛 小 睿', 14)]"
91,商衡（1187-1232）曹州济阴（今山东菏泽市）人，字平叔,"[('商 衡', '1187', 4), ('商 衡', '曹 州 济 阴', 2)]","[('商 衡', '1187', 4), ('商 衡', '曹 州 济 阴', 2)]"
92,《水月洞天》是张晋和蔡少芬合作的第一部戏，也是在拍这部戏的过程中，张晋向她表达了爱意，而且连续三次,"[('水 月 洞 天', '张 晋', 13), ('水 月 洞 天', '蔡 少 芬', 13)]","[('水 月 洞 天', '张 晋', 13), ('水 月 洞 天', '蔡 少 芬', 13)]"
93,朱勇智，男，汉族，生于1968年8月，江苏省淮安市淮阴县人，1990年8月参加工作，1994年2月加入中国共产党，研究生学历，现任理塘县人民政府常务副县长（挂职）,"[('朱 勇 智', '江 苏 省 淮 安 市 淮 阴 县', 2), ('朱 勇 智', '汉 族', 3), ('朱 勇 智', '中 国', 1), ('朱 勇 智', '1968 年 8 月', 4)]","[('朱 勇 智', '江 苏 省 淮 安 市 淮 阴 县', 2), ('朱 勇 智', '汉 族', 3), ('朱 勇 智', '1968 年 8 月', 4), ('朱 勇 智', '中 国', 1)]"
94,而后，林俊杰通过努力，创作出许多热门歌曲如《江南》、《一千年以后》、《曹操》、《小酒窝》等至今传唱的音乐,"[('一 千 年 以 后', '林 俊 杰', 9), ('小 酒 窝', '林 俊 杰', 9)]","[('一 千 年 以 后', '林 俊 杰', 9), ('小 酒 窝', '林 俊 杰', 9), ('一 千 年 以 后', '林 俊 杰', 6)]"
95,《海盗》 蔡依林 发行时间：2004年2月27日蔡依林2004年发行第六张专辑《城堡》中第一波主打歌,"[('海 盗', '蔡 依 林', 6), ('海 盗', '城 堡', 7)]","[('海 盗', '蔡 依 林', 6), ('海 盗', '城 堡', 7)]"
96,《警部补矢部谦三》是2010年4月9日~5月14日，在朝日电视台金曜深夜剧场（日本标准时间每周五23:15 - 00:15）播出的连续电视剧，由生濑胜久主演,"[('警 部 补 矢 部 谦 三', '生 濑 胜 久', 13)]","[('警 部 补 矢 部 谦 三', '2010 年 4 月 9 日', 16), ('警 部 补 矢 部 谦 三', '生 濑 胜 久', 13)]"
97,《互联网品牌策略》是2001年上海科学技术文献出版社出版的一本图书，作者是马丁·林兹乔姆、蒂姆·弗兰克·安德森,"[('互 联 网 品 牌 策 略', '上 海 科 学 技 术 文 献 出 版 社', 12)]","[('互 联 网 品 牌 策 略', '马 丁 · 林 兹 乔 姆', 11), ('互 联 网 品 牌 策 略', '上 海 科 学 技 术 文 献 出 版 社', 12), ('互 联 网 品 牌 策 略', '蒂 姆 · 弗 兰 克 · 安 德 森', 11)]"
98,朱红姣，女，汉族，1965年10月出生，河南孟津人，1982年9月1日参加工作，1985年5月加入中国共产党，大学本科学历,"[('朱 红 姣', '汉 族', 3), ('朱 红 姣', '中 国', 1), ('朱 红 姣', '1965 年 10 月', 4), ('朱 红 姣', '河 南', 2)]","[('朱 红 姣', '汉 族', 3), ('朱 红 姣', '1965 年 10 月', 4), ('朱 红 姣', '河 南 孟 津', 2)]"
99,《我还想爱》，是由歌手姜育恒演唱，出自专辑女人的选择，已发行的音乐作品,"[('我 还 想 爱', '姜 育 恒', 6), ('我 还 想 爱', '女 人 的 选 择', 7)]","[('我 还 想 爱', '姜 育 恒', 6), ('女 人 的 选 择', '姜 育 恒', 6), ('我 还 想 爱', '女 人 的 选 择', 7)]"
100,《香蜜沉沉烬如霜》由朱锐斌执导，杨紫、邓伦领衔主演,"[('香 蜜 沉 沉 烬 如 霜', '朱 锐 斌', 14)]","[('香 蜜 沉 沉 烬 如 霜', '邓 伦', 13), ('香 蜜 沉 沉 烬 如 霜', '朱 锐 斌', 14), ('香 蜜 沉 沉 烬 如 霜', '杨 紫', 13)]"
101,第二点，再从演技以及作品来看吧，因为《人民的名义》里面的很多角色都是由一些老戏骨来扮演，比如侯勇和张丰毅的演技都真的是非常的棒，所以男主角的演技一定不能太差，而陈坤其实之前还是没有演过这么正派的角色，都是演一些非常反派的人物，所以观众们很难认可陈坤，而陆毅曾经多次演过正派的角色，还是颜值担当，所以更适合出演侯亮平,"[('人 民 的 名 义', '张 丰 毅', 13), ('人 民 的 名 义', '侯 勇', 13)]","[('人 民 的 名 义', '张 丰 毅', 13)]"
102,《一切终将远去：山本文绪短篇故事代表作》是2016年湖南文艺出版社出版的图书，作者是（日）山本文绪,"[('一 切 终 将 远 去 ： 山 本 文 绪 短 篇 故 事 代 表 作', '山 本 文 绪', 11), ('一 切 终 将 远 去 ： 山 本 文 绪 短 篇 故 事 代 表 作', '湖 南 文 艺 出 版 社', 12)]","[('一 切 终 将 远 去', '山 本 文 绪', 11), ('一 切 终 将 远 去', '湖 南 文 艺 出 版 社', 12)]"
103,《一朵鲜花鲜又鲜》是宋祖英演唱的歌曲，收录在其专辑《天后》中,"[('一 朵 鲜 花 鲜 又 鲜', '天 后', 7), ('一 朵 鲜 花 鲜 又 鲜', '宋 祖 英', 6)]","[('一 朵 鲜 花 鲜 又 鲜', '天 后', 7), ('一 朵 鲜 花 鲜 又 鲜', '宋 祖 英', 6)]"
104,非常快乐是歌手周华健《生·生活》专辑里演唱的一首歌曲，发行于1996年12月1日,"[('非 常 快 乐', '生 · 生 活', 7)]","[('非 常 快 乐', '周 华 健', 6), ('非 常 快 乐', '生 · 生 活', 7)]"
105,"丁经绪 男 ,满族，1937年9月28日出生，吉林东丰人","[('丁 经 绪', '满 族', 3), ('丁 经 绪', '1937 年 9 月 28 日', 4), ('丁 经 绪', '吉 林 东 丰', 2)]","[('丁 经 绪', '吉 林', 2), ('丁 经 绪', '1937 年 9 月 28 日', 4)]"
106,霍勇 男，汉族，1961年1月出生，河南淮滨人，1975年5月参加工作，1982年1月入党，中央党校经济管理专业毕业，党校大学学历,"[('霍 勇', '1961 年 1 月', 4), ('霍 勇', '河 南 淮 滨', 2), ('霍 勇', '汉 族', 3)]","[('霍 勇', '1961 年 1 月', 4), ('霍 勇', '河 南 淮 滨', 2), ('霍 勇', '汉 族', 3)]"
107,"张学良文章摘自《张学良口述历史》，作者：唐德刚,出版：中国档案出版社你知道奉军是怎么起来的","[('张 学 良 口 述 历 史', '中 国 档 案 出 版 社', 12)]","[('张 学 良 口 述 历 史', '中 国 档 案 出 版 社', 12), ('张 学 良 口 述 历 史', '唐 德 刚', 11)]"
108,3、奇瑞2016年总销量：70万辆奇瑞汽车股份有限公司成立于1997年1月8日，注册资本41亿元,"[('奇 瑞', '1997 年 1 月 8 日', 17)]","[('奇 瑞 汽 车 股 份 有 限 公 司', '1997 年 1 月 8 日', 17), ('奇 瑞', '1997 年 1 月 8 日', 17), ('奇 瑞', '1997', 17)]"
109,昨日，由刘烨、雷佳音、林依晨等人主演的电视剧《老男孩》在湖南卫视黄金档播出,"[('老 男 孩', '林 依 晨', 13), ('老 男 孩', '刘 烨', 13), ('老 男 孩', '雷 佳 音', 13)]","[('老 男 孩', '林 依 晨', 13), ('老 男 孩', '刘 烨', 13), ('老 男 孩', '雷 佳 音', 13)]"
110,"黄英湖,泉州市人，1954年6月出生，1985年8月厦门大学历史系研究生毕业，同年到华侨大学华侨华人研究所工作，1992年4月调入福建社科院华侨华人所","[('黄 英 湖', '1954 年 6 月', 4), ('黄 英 湖', '泉 州 市', 2), ('黄 英 湖', '厦 门 大 学', 5)]","[('黄 英 湖', '1954 年 6 月', 4), ('黄 英 湖', '厦 门 大 学', 5)]"
111,华语乐坛男歌手邓海伤感方言情歌《永远在一起》全网震撼首发，由谢群担任词曲、李德奎编曲、邓海演唱，可以说此次作品发行后，获得了广大朋友歌迷的喜爱,"[('永 远 在 一 起', '谢 群', 9), ('永 远 在 一 起', '谢 群', 8), ('永 远 在 一 起', '邓 海', 6)]","[('永 远 在 一 起', '谢 群', 9), ('永 远 在 一 起', '谢 群', 8), ('永 远 在 一 起', '邓 海', 6)]"
112,《王小米驯夫记》是由上海新文化传媒集团股份有限公司出品的家庭伦理轻喜剧，欧阳奋强执导，姚笛、郭品超主演,"[('王 小 米 驯 夫 记', '姚 笛', 13), ('王 小 米 驯 夫 记', '郭 品 超', 13), ('王 小 米 驯 夫 记', '欧 阳 奋 强', 14), ('王 小 米 驯 夫 记', '上 海 新 文 化 传 媒 集 团 股 份 有 限 公 司', 0)]","[('王 小 米 驯 夫 记', '姚 笛', 13), ('王 小 米 驯 夫 记', '欧 阳 奋 强', 14), ('王 小 米 驯 夫 记', '郭 品 超', 13), ('王 小 米 驯 夫 记', '上 海 新 文 化 传 媒 集 团 股 份 有 限 公 司', 0)]"
113,创作背景《剑客不能说》是由制作方邀请幻想系创作歌手、全能创作人后弦和演唱过《仙剑奇侠传五》四首歌曲的歌手陈依婷与曾志豪联合制作的《仙剑奇侠传六》主题歌曲之一,"[('剑 客 不 能 说', '后 弦', 9)]","[('剑 客 不 能 说', '后 弦', 8), ('剑 客 不 能 说', '陈 依 婷', 6)]"
114,程永和 男，1961年10月出生，山西人,"[('程 永 和', '山 西', 2), ('程 永 和', '1961 年 10 月', 4)]","[('程 永 和', '山 西', 2), ('程 永 和', '1961 年 10 月', 4)]"
115,电影《魔鬼绳结》是由阿托姆·伊戈扬执导的犯罪片，科林·费尔斯参加演出,"[('魔 鬼 绳 结', '阿 托 姆 · 伊 戈 扬', 14), ('魔 鬼 绳 结', '科 林 · 费 尔 斯', 13)]","[('魔 鬼 绳 结', '阿 托 姆 · 伊 戈 扬', 14), ('魔 鬼 绳 结', '科 林 · 费 尔 斯', 13)]"
116,杨坤新歌《过站不停》连同杨坤主演的电影《密室2》的主题曲《会不会》，皆为其即将发行的新专辑中所收录歌曲,"[('会 不 会', '杨 坤', 6)]","[('会 不 会', '杨 坤', 6), ('过 站 不 停', '杨 坤', 6)]"
117,《茫然》是陈珊妮作词作曲并演唱的歌曲，收录于专辑《华盛顿砍倒樱桃树》中,"[('茫 然', '华 盛 顿 砍 倒 樱 桃 树', 7), ('茫 然', '陈 珊 妮', 8), ('茫 然', '陈 珊 妮', 9)]","[('茫 然', '华 盛 顿 砍 倒 樱 桃 树', 7), ('茫 然', '陈 珊 妮', 6), ('茫 然', '陈 珊 妮', 8), ('茫 然', '陈 珊 妮', 9)]"
118,《女人所生》是2008年重庆出版社出版的图书，作者是美艾德丽安·里奇,"[('女 人 所 生', '重 庆 出 版 社', 12), ('女 人 所 生', '艾 德 丽 安 · 里 奇', 11)]","[('女 人 所 生', '重 庆 出 版 社', 12), ('女 人 所 生', '艾 德 丽 安 · 里 奇', 11)]"
119,高用文，男，汉族，1963年8月生，河南林州人，中央党校大学学历，1982年10月参加工作，1987年8月加入中国共产党,"[('高 用 文', '河 南 林 州', 2), ('高 用 文', '中 国', 1), ('高 用 文', '中 央 党 校', 5), ('高 用 文', '汉 族', 3), ('高 用 文', '1963 年 8 月', 4)]","[('高 用 文', '河 南 林 州', 2), ('高 用 文', '中 央 党 校', 5), ('高 用 文', '汉 族', 3), ('高 用 文', '1963 年 8 月', 4)]"
120,简介姜圣阶(1915—1992)中国化工、核能专家，生于1915年11月14日，黑龙江省林甸县人,"[('姜 圣 阶', '中 国', 1), ('姜 圣 阶', '1915 年 11 月 14 日', 4), ('姜 圣 阶', '黑 龙 江 省 林 甸 县', 2)]","[('姜 圣 阶', '中 国', 1), ('姜 圣 阶', '1915 年 11 月 14 日', 4), ('姜 圣 阶', '黑 龙 江 省 林 甸 县', 2)]"
121,孙能义1，男，59岁（2008年），汉族，中共党员，大专学历，高级经济师，现任重庆机电控股（集团）公司党委书记、董事长，重庆机电股份有限公司董事长、党委书记，重庆市企业联合会副会长,"[('孙 能 义', '汉 族', 3)]","[('任 重', '汉 族', 3), ('孙 能 义', '汉 族', 3)]"
122,《新编初级日语》是2001年吉林教育出版社出版的图书，作者是谷学谦(译)，李永夏(编译),"[('新 编 初 级 日 语', '吉 林 教 育 出 版 社', 12)]","[('新 编 初 级 日 语', '李 永 夏', 11), ('新 编 初 级 日 语', '谷 学 谦', 11), ('新 编 初 级 日 语', '吉 林 教 育', 12)]"
123,《黑铁纪元》是偷星四月创作的网络小说，发表于起点网,"[('黑 铁 纪 元', '起 点 网', 10)]","[('黑 铁 纪 元', '起 点 网', 10), ('黑 铁 纪 元', '偷 星 四 月', 11)]"
124,《女大三》是连载于晋江文学城的一本传奇类小说，作者是阳光温煦,"[('女 大 三', '晋 江 文 学 城', 10), ('女 大 三', '阳 光 温 煦', 11)]","[('女 大 三', '晋 江 文 学 城', 10), ('女 大 三', '阳 光 温 煦', 11)]"
125,《有机物络合萃取技术》是2003年5月化学工业出版社出版的图书，作者是戴猷元,"[('有 机 物 络 合 萃 取 技 术', '戴 猷 元', 11), ('有 机 物 络 合 萃 取 技 术', '化 学 工 业 出 版 社', 12)]","[('有 机 物 络 合 萃 取 技 术', '戴 猷 元', 11), ('有 机 物 络 合 萃 取 技 术', '化 学 工 业 出 版 社', 12)]"
126,人物生平罗才贵1949年生于四川省峨眉山市，1976年毕业于成都中医学院医疗系中医专业，留校工作并先后兼任中华医学会成都针灸学会理事长、成都针灸学会推拿专委会主任委员、四川省科学技术顾问团顾问等多个兼任职务,"[('罗 才 贵', '成 都 中 医 学 院', 5), ('罗 才 贵', '1949 年', 4), ('罗 才 贵', '四 川 省 峨 眉 山 市', 2)]","[('罗 才 贵', '成 都 中 医 学 院', 5), ('罗 才 贵', '1949 年', 4), ('罗 才 贵', '四 川 省 峨 眉 山 市', 2)]"
127,《现代汽车检测与故障诊断》是2006年人民交通出版社出版的图书，本书作者是刘仲国,"[('现 代 汽 车 检 测 与 故 障 诊 断', '刘 仲 国', 11), ('现 代 汽 车 检 测 与 故 障 诊 断', '人 民 交 通', 12)]","[('现 代 汽 车 检 测 与 故 障 诊 断', '刘 仲 国', 11), ('现 代 汽 车 检 测 与 故 障 诊 断', '人 民 交 通 出 版 社', 12)]"
128,《另一种温柔》是姜佑泽的音乐作品，收录在《局外人》专辑中,"[('另 一 种 温 柔', '局 外 人', 7)]","[('另 一 种 温 柔', '姜 佑 泽', 6), ('另 一 种 温 柔', '局 外 人', 7)]"
129,《神皇纪元》是由起点中文网连载，作者拾一，类型为东方玄幻,"[('神 皇 纪 元', '起 点 中 文 网', 10)]","[('神 皇 纪 元', '起 点 中 文 网', 10), ('神 皇 纪 元', '拾 一', 11)]"
130,《网王穿越之江湖缘》是蓝若紫梦创作的网络小说，发表于晋江文学网,"[('网 王 穿 越 之 江 湖 缘', '晋 江 文 学 网', 10)]","[('网 王 穿 越 之 江 湖 缘', '蓝 若 紫 梦', 11), ('网 王 穿 越 之 江 湖 缘', '晋 江 文 学 网', 10)]"
