,text,pre,truth
87,王起东，男，汉族，41岁，专科学历，现任中国电信股份有限公司银川分公司计算中心主任,"[('王 起 东', '汉 族', 3)]","[('王 起 东', '汉 族', 3), ('王 起 东', '中 国', 1)]"
88,咱们相爱吧该剧是《咱们结婚吧》的姐妹篇，讲述了林笑笑、潘芝芝、蔡春妮这三个好闺蜜，在各自的工作、婚姻、友谊中经历了重重考验，最终找到真爱与尊严的故事，《咱们相爱吧》沿袭了导演刘江的一贯风格：温暖，明亮，积极向上,"[('咱 们 相 爱 吧', '刘 江', 14)]","[('咱 们 相 爱 吧', '刘 江', 14), ('咱 们 结 婚 吧', '刘 江', 14)]"
89,《剑情奇缘》是少平创作的网络小说，发表于起点网,"[('剑 情 奇 缘', '起 点 网', 10)]","[('剑 情 奇 缘', '起 点 网', 10), ('剑 情 奇 缘', '少 平', 11)]"
90,安踏（中国）有限公司是一家中外合资并且是国内最大的集生产制造与营销导向于一体的综合性体育用品企业，集团公司的前身安踏（福建）鞋业有限公司创建于1991年，地处中国三大鞋都之首——福建晋江市,"[('安 踏 （ 中 国 ） 有 限 公 司', '1991 年', 17)]","[('安 踏 （ 中 国 ） 有 限 公 司', '1991 年', 17), ('安 踏', '1991 年', 17)]"
91,通天大帝是纵横中文网作家公子无明创作的一部在纵横中文网独家连载的玄幻小说,"[('通 天 大 帝', '公 子 无 明', 11), ('通 天 大 帝', '纵 横 中 文 网', 10)]","[('通 天 大 帝', '公 子 无 明', 11), ('通 天 大 帝', '纵 横 中 文 网', 10)]"
92,《陌生+ 熟悉= 美》是2001年7月中国青年出版社出版的一本图书，作者是戎小婕,"[('陌 生 + 熟 悉 = 美', '中 国 青 年 出 版 社', 12)]","[('陌 生 + 熟 悉 = 美', '中 国 青 年 出 版 社', 12), ('陌 生 + 熟 悉 = 美', '戎 小 婕', 11)]"
93,第一部《午夜凶铃》和第二部《午夜凶铃2之贞子缠身》由中田秀夫担任导演，第三部《凶铃再现》导演为饭田让治，第四部《贞相大白》导演为鹤田法男,"[('贞 相 大 白', '中 田 秀 夫', 14), ('午 夜 凶 铃', '鹤 田 法 男', 14), ('贞 相 大 白', '鹤 田 法 男', 14), ('午 夜 凶 铃', '中 田 秀 夫', 14)]","[('午 夜 凶 铃', '中 田 秀 夫', 14), ('贞 相 大 白', '鹤 田 法 男', 14)]"
94,《软销术》是2000-1辽宁教育出版社出版的图书，作者是蒂姆·康纳,"[('软 销 术', '辽 宁 教 育 出 版 社', 12)]","[('软 销 术', '辽 宁 教 育 出 版 社', 12), ('软 销 术', '蒂 姆 · 康 纳', 11)]"
95,《怎样学好小学数学第五册（三年级上）》是2007年天地出版社出版的图书，作者是成都创维科学教育研究所,"[('怎 样 学 好 小 学 数 学 第 五 册 （ 三 年 级 上 ）', '成 都 创 维 科 学 教 育 研 究 所', 11), ('怎 样 学 好 小 学 数 学 第 五 册 （ 三 年 级 上 ）', '天 地 出 版 社', 12)]","[('怎 样 学 好 小 学 数 学 第 五 册 （ 三 年 级 上 ）', '天 地 出 版 社', 12), ('怎 样 学 好 小 学 数 学 第 五 册 （ 三 年 级 上 ）', '成 都 创 维 科 学 教 育 研 究 所', 11)]"
96,《弃女情缘》是百度文学旗下纵横中文网签约作家柴木薪生创作的一部都市生活小说，小说已于2014-01-25正式发布,"[('弃 女 情 缘', '纵 横 中 文 网', 10)]","[('弃 女 情 缘', '柴 木 薪 生', 11), ('弃 女 情 缘', '纵 横 中 文 网', 10)]"
97,《基础会计学》是2010年立信会计出版社出版的图书，作者是任永平等,"[('基 础 会 计 学', '任 永 平', 11), ('基 础 会 计 学', '立 信 会 计', 12)]","[('基 础 会 计 学', '任 永 平', 11), ('基 础 会 计 学', '立 信 会 计', 12)]"
98,《晚清民变研究》是由湘潭大学出版社出版的一部教育作品，作者是杨湘容,"[('晚 清 民 变 研 究', '湘 潭 大 学 出 版 社', 12)]","[('晚 清 民 变 研 究', '湘 潭 大 学 出 版 社', 12), ('晚 清 民 变 研 究', '杨 湘 容', 11)]"
99,《回转寿尸》是叶伟信执导，黄秋生等主演的剧情片,"[('回 转 寿 尸', '叶 伟 信', 14), ('回 转 寿 尸', '黄 秋 生', 13)]","[('回 转 寿 尸', '叶 伟 信', 14), ('回 转 寿 尸', '黄 秋 生', 13)]"
100,《胡笳汉月》也是导演冷杉继《昭君出塞》后的又一力作，是其“民族三部曲”中的第二部，冷杉兼具诗人气质和侠士风范，他的作品也是豪气中透着柔情，具有苍劲的历史感、豪迈的英雄气以及充满智慧的视觉语言,"[('胡 [UNK] 汉 月', '冷 杉', 14), ('昭 君 出 塞', '冷 杉', 14)]","[('胡 [UNK] 汉 月', '冷 杉', 14), ('昭 君 出 塞', '冷 杉', 14)]"
101,《北大作文》是2000年新世界出版社出版的图书，作者是文池,"[('北 大 作 文', '新 世 界 出 版 社', 12)]","[('北 大 作 文', '新 世 界 出 版 社', 12), ('北 大 作 文', '文 池', 11)]"
102,文武宪，1930年10月生，海南省东方市三家乡水流东人,"[('文 武 宪', '1930 年 10 月', 4), ('文 武 宪', '海 南 省 东 方 市', 2)]","[('文 武 宪', '1930 年 10 月', 4), ('文 武 宪', '海 南 省 东 方 市 三 家 乡 水 流 东', 2)]"
103,《跨文化形象学》的作者是周宁，由复旦大学出版社出版,"[('跨 文 化 形 象 学', '复 旦 大 学 出 版 社', 12), ('跨 文 化 形 象 学', '周 宁', 11)]","[('跨 文 化 形 象 学', '复 旦 大 学 出 版 社', 12), ('跨 文 化 形 象 学', '周 宁', 11)]"
104,《怎样玩最开心》是1999年广东经济出版社出版的图书，作者是郭泽华,"[('怎 样 玩 最 开 心', '广 东 经 济 出 版 社', 12), ('怎 样 玩 最 开 心', '郭 泽 华', 11)]","[('怎 样 玩 最 开 心', '广 东 经 济 出 版 社', 12), ('怎 样 玩 最 开 心', '郭 泽 华', 11)]"
105,我们熟悉的诺基亚在1865年成立，刚开始以伐木、造纸为主，慢慢的向胶鞋、轮胎、电缆等领域扩展,"[('诺 基 亚', '1865 年', 17)]","[('诺 基 亚', '1865 年', 17), ('诺 基 亚', '1865', 17)]"
106,《超级修神》是陈十二少创作的网络小说，发表于小说阅读网,"[('超 级 修 神', '陈 十 二 少', 11), ('超 级 修 神', '小 说 阅 读 网', 10)]","[('超 级 修 神', '陈 十 二 少', 11), ('超 级 修 神', '小 说 阅 读 网', 10)]"
107,《修真岁月》，是起点中文网连载上的一部都市异能类型的作品，作者是戈笔,"[('修 真 岁 月', '戈 笔', 11), ('修 真 岁 月', '起 点 中 文 网', 10)]","[('修 真 岁 月', '戈 笔', 11), ('修 真 岁 月', '起 点 中 文 网', 10)]"
108,《特工王妃》是由网络著名小说作者懒小猫创作的一部穿越类古代言情小说，从2013年6月起连载于创世中文网,"[('特 工 王 妃', '懒 小 猫', 11), ('特 工 王 妃', '创 世 中 文 网', 10)]","[('特 工 王 妃', '懒 小 猫', 11), ('特 工 王 妃', '创 世 中 文 网', 10)]"
109,《外公是个老中医》是2013-9天津科学技术出版社出版的图书，作者是朱惠东,"[('外 公 是 个 老 中 医', '天 津 科 学 技 术 出 版 社', 12)]","[('外 公 是 个 老 中 医', '天 津 科 学 技 术 出 版 社', 12), ('外 公 是 个 老 中 医', '朱 惠 东', 11)]"
110,那年谁画西楼墨一世砚未收琉璃月桂枝头恰似春水流一砚笔墨为谁候画一生情入颜容06周华健《泼墨》说起周华健，你对他的记忆是不是还停留在《朋友》、《让我欢喜让我忧》这些经典歌曲,"[('泼 墨', '周 华 健', 6), ('让 我 欢 喜 让 我 忧', '周 华 健', 6)]","[('让 我 欢 喜 让 我 忧', '周 华 健', 6), ('泼 墨', '周 华 健', 9)]"
111,《逆流女孩》是一部小说，作者文刀守辰，在好123小说已完结,"[('逆 流 女 孩', '好 123 小 说', 10)]","[('逆 流 女 孩', '好 123 小 说', 10), ('逆 流 女 孩', '文 刀 守 辰', 11)]"
112,《凸分析》是2011年世界图书出版公司出版的图书，作者是洛克菲拉,"[('凸 分 析', '世 界 图 书 出 版 公 司', 12), ('凸 分 析', '洛 克 菲 拉', 11)]","[('凸 分 析', '世 界 图 书 出 版 公 司', 12), ('凸 分 析', '洛 克 菲 拉', 11)]"
113,《你就这样的走》是任贤齐演唱的歌曲，收录于1991年发行的专辑《冷漠与温柔》,"[('你 就 这 样 的 走', '冷 漠 与 温 柔', 7)]","[('你 就 这 样 的 走', '冷 漠 与 温 柔', 7), ('你 就 这 样 的 走', '任 贤 齐', 6)]"
114,唐本洪  （约1795-1845），号毓园，清朝贵州黎平人,"[('唐 本 洪', '贵 州 黎 平', 2), ('唐 本 洪', '1795', 4)]","[('唐 本 洪', '清 朝 贵 州 黎 平', 2), ('唐 本 洪', '1795', 4)]"
115,《失落的纪元》是在创世中文网连载的一部小说，作者是剑尘殇,"[('失 落 的 纪 元', '创 世 中 文 网', 10)]","[('失 落 的 纪 元', '创 世 中 文 网', 10), ('失 落 的 纪 元', '剑 尘 殇', 11)]"
116,高等教育出版社，2008年出版图书基因的分子生物学  作者:杨业华　　出版社:高等教育　　出版年:2008-1　　页数:294　　定价:23,"[('基 因 的 分 子 生 物 学', '杨 业 华', 11), ('基 因 的 分 子 生 物 学', '高 等 教 育 出 版 社', 12)]","[('基 因 的 分 子 生 物 学', '杨 业 华', 11), ('基 因 的 分 子 生 物 学', '高 等 教 育', 12)]"
117,《十三经导读》是2006年05月中国社会科学出版社出版的图书，作者是白玉林、党怀兴,"[('十 三 经 导 读', '白 玉 林', 11), ('十 三 经 导 读', '党 怀 兴', 11), ('十 三 经 导 读', '中 国 社 会 科 学 出 版 社', 12)]","[('十 三 经 导 读', '白 玉 林', 11), ('十 三 经 导 读', '中 国 社 会 科 学 出 版 社', 12)]"
118,1982年，由梁和平作词、作曲任雁演唱的流行歌曲“我愿是只小燕”新加坡地区广为流传,"[('我 愿 是 只 小 燕', '任 雁', 6), ('我 愿 是 只 小 燕', '梁 和 平', 8), ('我 愿 是 只 小 燕', '梁 和 平', 9)]","[('我 愿 是 只 小 燕', '梁 和 平', 8), ('我 愿 是 只 小 燕', '梁 和 平', 9)]"
119,《死神同人意外的穿越之旅》是洁幻创作的网络小说，发表于晋江文学网,"[('死 神 同 人 意 外 的 穿 越 之 旅', '洁 幻', 11), ('死 神 同 人 意 外 的 穿 越 之 旅', '晋 江 文 学 网', 10)]","[('死 神 同 人 意 外 的 穿 越 之 旅', '洁 幻', 11), ('死 神 同 人 意 外 的 穿 越 之 旅', '晋 江 文 学 网', 10)]"
120,贾国钜， 男，1937年3月生，毕业于山东师范大学数学系,"[('贾 国 钜', '山 东 师 范 大 学', 5)]","[('贾 国 钜', '山 东 师 范 大 学', 5), ('贾 国 钜', '1937 年 3 月', 4)]"
121,《可怕的情人节》是2001年11月松果屋出版社出版的图书，作者是韩月,"[('可 怕 的 情 人 节', '松 果 屋', 12)]","[('可 怕 的 情 人 节', '韩 月', 11), ('可 怕 的 情 人 节', '松 果 屋', 12)]"
122,《秘传奇方/珍本医籍丛刊》是1999年3月中医古籍出版社出版的图书，由朱定华编写,"[('秘 传 奇 方 / 珍 本 医 籍 丛 刊', '中 医 古 籍 出 版 社', 12), ('秘 传 奇 方 / 珍 本 医 籍 丛 刊', '朱 定 华', 11)]","[('秘 传 奇 方 / 珍 本 医 籍 丛 刊', '中 医 古 籍 出 版 社', 12), ('秘 传 奇 方 / 珍 本 医 籍 丛 刊', '朱 定 华', 11)]"
123,《舞台上的演出》是连载于起点中文网的小说，作者是真挚话语,"[('舞 台 上 的 演 出', '真 挚 话 语', 11), ('舞 台 上 的 演 出', '起 点 中 文 网', 10)]","[('舞 台 上 的 演 出', '真 挚 话 语', 11), ('舞 台 上 的 演 出', '起 点 中 文 网', 10)]"
124,曹秀芝：女，汉族，1940年6月生，河南省延津县大平调剧团三级演员，为国家级非物质文化遗产项目代表性传承人,"[('曹 秀 芝', '汉 族', 3)]","[('曹 秀 芝', '汉 族', 3), ('曹 秀 芝', '1940 年 6 月', 4)]"
125,鲍茂友1  基本信息　　性别： 男籍贯：山东省郯城　　政治面貌： 不详出生日期：1914　　生前情况　　生前部队：原东进支队生前职位：班长　　立功情况：　　牺牲情况　　牺牲时间：1949-10牺牲战役：邳县战斗　　牺牲地点：邳县安葬地：邳县,"[('鲍 茂 友', '山 东 省 [UNK] 城', 2), ('鲍 茂 友', '1914', 4)]","[('鲍 茂 友', '山 东 省 [UNK] 城', 2), ('鲍 茂 友', '1914', 4)]"
126,《神奇宝贝租借大师》是连载于创世中文网的小说，作者是竹演义,"[('神 奇 宝 贝 租 借 大 师', '创 世 中 文 网', 10), ('神 奇 宝 贝 租 借 大 师', '竹 演 义', 11)]","[('神 奇 宝 贝 租 借 大 师', '创 世 中 文 网', 10), ('神 奇 宝 贝 租 借 大 师', '竹 演 义', 11)]"
127,小顺中国音乐家协会会员 毕业于中央音乐学院,"[('小 顺', '中 央 音 乐 学', 5)]","[('小 顺', '中 央 音 乐 学 院', 5), ('小 顺', '中 国', 1)]"
128,歌曲《凤翅天翔》是中岛美雪作曲，陈星宇作词的励志歌曲,"[('凤 翅 天 翔', '陈 星 宇', 8), ('凤 翅 天 翔', '中 岛 美 雪', 9)]","[('凤 翅 天 翔', '陈 星 宇', 8), ('凤 翅 天 翔', '中 岛 美 雪', 9)]"
129,《除非你要我》是郑中基演唱的歌曲，作词人是谢明训,"[('除 非 你 要 我', '谢 明 训', 8)]","[('除 非 你 要 我', '郑 中 基', 6), ('除 非 你 要 我', '谢 明 训', 8)]"
130,08 要我怎么忘了他 词：林利南 曲：陈耀川,"[('要 我 怎 么 忘 了 他', '陈 耀 川', 9), ('要 我 怎 么 忘 了 他', '林 利 南', 8)]","[('要 我 怎 么 忘 了 他', '陈 耀 川', 9), ('要 我 怎 么 忘 了 他', '林 利 南', 8)]"
131,《乱世逞英雄》是百度文学旗下纵横中文网签约作家宅宅的蟋蟀创作的一部穿越历史小说，小说已于2014-10-10正式发布,"[('乱 世 逞 英 雄', '纵 横 中 文 网', 10)]","[('乱 世 逞 英 雄', '纵 横 中 文 网', 10), ('乱 世 逞 英 雄', '宅 宅 的 蟋 蟀', 11)]"
132,《赢在中考最新三年中考拉分题》是2006年吉林教育出版社出版的图书，作者是杨春霞,"[('赢 在 中 考 最 新 三 年 中 考 拉 分 题', '杨 春 霞', 11), ('赢 在 中 考 最 新 三 年 中 考 拉 分 题', '吉 林 教 育 出 版 社', 12)]","[('赢 在 中 考 最 新 三 年 中 考 拉 分 题', '杨 春 霞', 11), ('赢 在 中 考 最 新 三 年 中 考 拉 分 题', '吉 林 教 育', 12)]"
133,邹尚录（1914～1986）辽宁辽阳人,"[('邹 尚 录', '辽 宁 辽 阳', 2), ('邹 尚 录', '1914', 4)]","[('邹 尚 录', '辽 宁 辽 阳', 2), ('邹 尚 录', '1914', 4)]"
134,《只手遮天》是起点中文网小说，作者胜己，已完结,"[('只 手 遮 天', '胜 己', 11), ('只 手 遮 天', '起 点 中 文 网', 10)]","[('只 手 遮 天', '胜 己', 11), ('只 手 遮 天', '起 点 中 文 网', 10)]"
135,崔小燕，女，34岁，土家族，2004年8月参加工作，2006年9月加入中国共产党，在职大学学历，现任县检察院助理检察员,"[('崔 小 燕', '土 家 族', 3)]","[('崔 小 燕', '中 国', 1), ('崔 小 燕', '土 家 族', 3)]"
136,《嗜血女王的骑士少爷》是连载于小说阅读网的网络小说，作者是锦瑟惊梦,"[('嗜 血 女 王 的 骑 士 少 爷', '小 说 阅 读 网', 10)]","[('嗜 血 女 王 的 骑 士 少 爷', '锦 瑟 惊 梦', 11), ('嗜 血 女 王 的 骑 士 少 爷', '小 说 阅 读 网', 10)]"
137,《南唐二主冯延巳词选》是由上海古籍出版社于2002年6月出版的图书，该书作者是（南唐）李煜等,"[('南 唐 二 主 冯 延 巳 词 选', '上 海 古 籍 出 版 社', 12)]","[('南 唐 二 主 冯 延 巳 词 选', '上 海 古 籍 出 版 社', 12), ('南 唐 二 主 冯 延 巳 词 选', '李 煜', 11)]"
138,《梦探红楼 》是在起点中文网连载的一部小说，作者是小猪懒洋洋,"[('梦 探 红 楼', '小 猪 懒 洋 洋', 11), ('梦 探 红 楼', '起 点 中 文 网', 10)]","[('梦 探 红 楼', '小 猪 懒 洋 洋', 11), ('梦 探 红 楼', '起 点 中 文 网', 10)]"
139,《梦里也会笑》是沈雁演唱的歌曲，所属专辑《在这里认识》,"[('梦 里 也 会 笑', '沈 雁', 6), ('在 这 里 认 识', '沈 雁', 6), ('梦 里 也 会 笑', '在 这 里 认 识', 7)]","[('梦 里 也 会 笑', '在 这 里 认 识', 7), ('梦 里 也 会 笑', '沈 雁', 6)]"
140,夏国浩，男，江苏江阴人，1963.03出生，1983.07参加工作，中共党员，1987.09入党，党校大学文化，1998.12毕业于中央党校函授学院经济管理专业，现任中共溧阳市委常委、溧阳市人民政府副市长,"[('夏 国 浩', '江 苏 江 阴', 2)]","[('夏 国 浩', '中 央 党 校', 5), ('夏 国 浩', '江 苏 江 阴', 2)]"
141,个人资料特瑞亚特恩  生日： 1987年12月20日  性别：男  身高：163 厘米  体重：69 公斤  国家及地区：印度尼西亚  出生地： 印度尼西亚详细描述印度尼西亚举重运动员1,"[('特 瑞 亚 特 恩', '印 度 尼 西 亚', 2), ('特 瑞 亚 特 恩', '1987 年 12 月 20 日', 4), ('特 瑞 亚 特 恩', '印 度 尼 西 亚', 1)]","[('特 瑞 亚 特 恩', '1987 年 12 月 20 日', 4), ('特 瑞 亚 特 恩', '印 度 尼 西 亚', 1)]"
142,维拉·希蒂洛娃是60年代捷克“新浪潮”的旗手式人物，与米洛斯·福尔曼、杰里·闵采尔等一大批年轻人形成风格相近的派别，成就十分突出，有名作《野雏菊》等,"[('维 拉 · 希 蒂 洛 娃', '捷 克', 1)]","[('维 拉 · 希 蒂 洛 娃', '捷 克', 2), ('维 拉 · 希 蒂 洛 娃', '捷 克', 1)]"
143,2006年因机缘巧合张译参演了电视剧《士兵突击》正式出道，剧中张译饰演班长史今，他是王宝强饰演的木讷的许三多的军旅生涯的启蒙老师，对许三多帮助提携,"[('士 兵 突 击', '张 译', 13)]","[('士 兵 突 击', '张 译', 13), ('士 兵 突 击', '王 宝 强', 13)]"
