,text,pre,truth
274,《南京工业大学校歌》是陶思耀作词作曲歌曲,"[('南 京 工 业 大 学 校 歌', '陶 思 耀', 8), ('南 京 工 业 大 学 校 歌', '陶 思 耀', 9)]","[('南 京 工 业 大 学 校 歌', '陶 思 耀', 8), ('南 京 工 业 大 学 校 歌', '陶 思 耀', 9)]"
275,《勇气》专辑是继第一张专辑《一夜长大》后梁静茹加盟滚石唱片的第二张专辑，历时两年制作，这首专辑同名主打歌则是光良从无印良品单飞之后的第一首作品，而光良在为静茹写这首歌时，并不像一般歌曲整首歌完成后，再进录音室配唱，而是在配唱过程中，光良亲自示范歌曲想要传达的情感，分阶段让静茹不断试唱，找出静茹最适合的声线来表达，填词人瑞业也流畅的把静茹勇敢性格融入歌曲中，而这首歌的灵感则是来源于梁静茹当时要接受的一段新感情,"[('勇 气', '光 良', 8), ('一 夜 长 大', '梁 静 茹', 6)]","[('勇 气', '梁 静 茹', 6), ('一 夜 长 大', '梁 静 茹', 6)]"
276,黄森，男，中国人民大学附属中学生物教师，现任教于人大附中高三年级，负责生物奥赛辅导工作，指导的学生有数人获得生物联赛一等奖,"[('黄 森', '中 国 人 民 大 学', 5), ('黄 森', '中 国', 1)]","[('黄 森', '中 国', 2), ('黄 森', '中 国', 1)]"
277,洪尘演唱原创古风歌曲《鹊桥仙令》，灵感来自秦观《鹊桥仙·纤云弄巧》，元好问《摸鱼儿·雁丘词》,"[('鹊', '洪 尘', 6), ('摸', '洪 尘', 6)]","[('鹊 桥 仙 令', '洪 尘', 6), ('鹊 桥 仙 令', '洪 尘', 9)]"
278,《自拍》是李荣浩的一首原创歌曲，该曲目收录在李荣浩同名专辑《李荣浩》中,"[('自 拍', '李 荣 浩', 9), ('自 拍', '李 荣 浩', 6)]","[('自 拍', '李 荣 浩', 7), ('自 拍', '李 荣 浩', 8), ('自 拍', '李 荣 浩', 9), ('自 拍', '李 荣 浩', 6)]"
279,四季为何炅演唱，陈小霖 李泉填词，李泉 安栋编曲的一首歌,"[('四 季', '李 泉', 8), ('四 季', '陈 小 霖', 8), ('四 季', '何 炅', 6)]","[('四 季', '李 泉', 8), ('四 季', '李 泉', 9), ('四 季', '陈 小 霖', 8), ('四 季', '何 炅', 6)]"
280,自从张国立的儿子张默出事以后，张国立也淡出了电视荧屏，不过我真的好想张国立再拍一个《铁齿铜牙纪晓岚》第五部,"[('铁 齿 铜 牙 纪 晓 岚', '张 国 立', 13), ('铁 齿 铜 牙 纪 晓 岚', '张 国 立', 14)]","[('铁 齿 铜 牙 纪 晓 岚', '张 国 立', 13), ('铁 齿 铜 牙 纪 晓 岚', '张 国 立', 14)]"
281,《听不到》是梁静茹演唱的歌曲，由五月天阿信作词作曲，收录在专辑《恋爱的力量》。该曲于2003年11月26日在中国发行,"[('听 不 到', '阿 信', 9), ('听 不 到', '梁 静 茹', 6), ('听 不 到', '恋 爱 的 力 量', 7), ('听 不 到', '阿 信', 8), ('听 不 到', '五 月 天', 9), ('听 不 到', '五', 8)]","[('听 不 到', '阿 信', 8), ('听 不 到', '阿 信', 9), ('听 不 到', '恋 爱 的 力 量', 7), ('听 不 到', '梁 静 茹', 6)]"
282,《一个夜晚》是李志作词、作曲并演唱的歌曲，收录在2016年发行的专辑《在每一条伤心的应天大街上》中,"[('一 个 夜 晚', '李 志', 8), ('一 个 夜 晚', '李 志', 9)]","[('一 个 夜 晚', '李 志', 6), ('一 个 夜 晚', '在 每 一 条 伤 心 的 应 天 大 街 上', 7), ('一 个 夜 晚', '李 志', 8), ('一 个 夜 晚', '李 志', 9)]"
283,《最好的安排》是由曲婉婷、尹约作词，曲婉婷作曲并演唱的一首歌曲,"[('最 好 的 安 排', '曲 婉 婷', 9), ('最 好 的 安 排', '尹 约', 8), ('最 好 的 安 排', '曲 婉 婷', 8)]","[('最 好 的 安 排', '曲 婉 婷', 9), ('最 好 的 安 排', '曲 婉 婷', 6), ('最 好 的 安 排', '尹 约', 8), ('最 好 的 安 排', '曲 婉 婷', 8)]"
284,《 70后 》是北京龙翔天乐文化发展有限公司2014年4月22日推出的歌曲，由庞龙和崔恕作词，李健作曲，庞龙演唱,"[('70 后', '崔 恕', 8), ('70 后', '李 健', 9)]","[('70 后', '崔 恕', 8), ('70 后', '庞 龙', 6), ('70 后', '庞 龙', 8), ('70 后', '李 健', 9)]"
285,《放逐的爱》由90后独立音乐人马旭东独立完成作词作曲演唱的作品,"[('放 逐 的 爱', '马 旭 东', 9), ('放 逐 的 爱', '马 旭 东', 6), ('放 逐 的 爱', '马 旭 东', 8)]","[('放 逐 的 爱', '马 旭 东', 9), ('放 逐 的 爱', '马 旭 东', 6), ('放 逐 的 爱', '马 旭 东', 8)]"
286,乐曲内容莫亚东首张个人专辑《特立独行》主打曲《独立特行》,"[('特 立 独 行', '莫 亚 东', 6)]","[('独 立 特 行', '莫 亚 东', 6), ('独 立 特 行', '特 立 独 行', 7), ('特 立 独 行', '莫 亚 东', 6), ('特 立 独 行', '莫 亚 东', 9)]"
287,一首来自葛维永词曲演唱的全新单曲《网络真情》1,"[('网 络 真 情', '葛 维 永', 8), ('网 络 真 情', '葛 维 永', 9)]","[('网 络 真 情', '葛 维 永', 8), ('网 络 真 情', '葛 维 永', 9), ('网 络 真 情', '葛 维 永', 6)]"
288,《太多》是由蔡健雅作词、作曲，并演唱的一首歌曲，收录于蔡健雅2000年发行的专辑《记念》中1,"[('太 多', '蔡 健 雅', 8), ('太 多', '蔡 健 雅', 9)]","[('太 多', '记 念', 7), ('太 多', '蔡 健 雅', 6), ('太 多', '蔡 健 雅', 8), ('太 多', '蔡 健 雅', 9)]"
289,《如果云知道》是许茹芸1996年9月8日的成名曲，由许常德、季忠平填词，季忠平谱曲，屠颖编曲，收录于1996年10月3日发行的《如果云知道》专辑,"[('如 果 云 知 道', '许 常 德', 8), ('如 果 云 知 道', '季 忠 平', 9)]","[('如 果 云 知 道', '季 忠 平', 8), ('如 果 云 知 道', '季 忠 平', 9), ('如 果 云 知 道', '许 常 德', 8), ('如 果 云 知 道', '许 茹 芸', 6)]"
290,梁荣森（1954——2011）1，男，1954年7月出生，中山市人，在职大专学历，1972年9月参加工作，1975年3月加入中国共产党，现任市人大常委会副主任兼市委秘书长、办公室主任,"[('梁 荣 森', '1954 年 7 月', 4), ('梁 荣 森', '中 国', 1), ('梁 荣 森', '中 山 市', 2)]","[('梁 荣 森', '中 国', 1), ('梁 荣 森', '中 国', 2), ('梁 荣 森', '1954 年 7 月', 4)]"
291,领导简历：余易陶，男，汉族， 1971年5月生，四川省大邑人，2002年4月加入中国共产党，1988年12月参加工作，重庆建筑工程学院工业与民用建筑专业毕业，大专学历，工程师,"[('余 易 陶', '汉 族', 3), ('余 易 陶', '重 庆 建 筑 工 程 学 院', 5), ('余 易 陶', '1971 年 5 月', 4), ('余 易 陶', '四 川 省 大 邑', 2)]","[('余 易 陶', '中 国', 1), ('余 易 陶', '中 国', 2), ('余 易 陶', '1971 年 5 月', 4), ('余 易 陶', '汉 族', 3)]"
292,"《赤裸裸》于1994年6月发行,是郑钧的首张专辑，十首歌曲全部由郑钧独自作词作曲并演唱","[('赤 裸 裸', '郑 钧', 8), ('赤 裸 裸', '郑 钧', 9)]","[('赤 裸 裸', '郑 钧', 8), ('赤 裸 裸', '郑 钧', 6)]"
293,《释放自己》是由潘玮柏作词、作曲并演唱的的歌曲，收录在潘玮柏2012年发行的专辑《24个比利》中,"[('释 放 自 己', '潘 玮 柏', 8), ('释 放 自 己', '潘 玮 柏', 9), ('释 放 自 己', '潘 玮 柏', 6), ('释 放 自 己', '24 个 比 利', 7)]","[('释 放 自 己', '潘 玮 柏', 8), ('释 放 自 己', '潘 玮 柏', 9), ('释 放 自 己', '潘 玮 柏', 6), ('释 放 自 己', '24 个 比 利', 7)]"
294,而华晨宇给我们带来的是他的第二首原创歌曲《我管你》也是一度引爆全场，硬是把歌手舞台唱成了自己的演唱会,"[('我 管 你', '华 晨 宇', 6), ('我 管 你', '华 晨 宇', 9)]","[('我 管 你', '华 晨 宇', 6), ('我 管 你', '华 晨 宇', 9)]"
295,打造一个希望的城市歌曲由郑柏秋填词，郑柏秋谱曲，张信哲演唱，收录于醉心专辑,"[('打 造 一 个 希 望 的 城 市 歌', '醉 心', 7), ('打 造 一 个 希 望 的 城 市 歌', '郑 柏 秋', 8)]","[('打 造 一 个 希 望 的 城 市', '张 信 哲', 6), ('打 造 一 个 希 望 的 城 市', '郑 柏 秋', 9), ('打 造 一 个 希 望 的 城 市', '醉 心', 7), ('打 造 一 个 希 望 的 城 市', '郑 柏 秋', 8)]"
296,《你来得正是时候》由有“现代民歌教父”之称的作曲家何沐阳作曲，由何沐阳、蒋平填词，华语乐坛著名女歌手徐千雅演唱,"[('你 来 得 正 是 时 候', '徐 千 雅', 6), ('你 来 得 正 是 时 候', '何 沐 阳', 8), ('你 来 得 正 是 时 候', '蒋 平', 8), ('你 来 得 正 是 时 候', '何 沐 阳', 9)]","[('你 来 得 正 是 时 候', '徐 千 雅', 6), ('你 来 得 正 是 时 候', '何 沐 阳', 8), ('你 来 得 正 是 时 候', '何 沐 阳', 9), ('你 来 得 正 是 时 候', '蒋 平', 8)]"
297,你一定很爱他，陈伟作词作曲，黑龙、王璐岢演唱的歌曲,"[('你 一 定 很 爱 他', '陈 伟', 8), ('你 一 定 很 爱 他', '陈 伟', 9), ('你 一 定 很 爱 他', '黑 龙', 6)]","[('你 一 定 很 爱 他', '陈 伟', 8), ('你 一 定 很 爱 他', '陈 伟', 9), ('你 一 定 很 爱 他', '黑 龙', 6), ('你 一 定 很 爱 他', '王 璐 [UNK]', 6)]"
298,索姆·哈耶，荷兰人，是一名足球运动员,"[('索 姆 · 哈 耶', '荷 兰', 1), ('索 姆 · 哈 耶', '荷 兰', 2)]","[('索 姆 · 哈 耶', '荷 兰', 1), ('索 姆 · 哈 耶', '荷 兰', 2)]"
299,《张三的歌》是台湾歌手齐秦在2010年翻唱的一首歌曲，该歌曲原唱为李寿全，由张子石填词并谱曲,"[('张 三 的 歌', '张 子 石', 8), ('张 三 的 歌', '齐 秦', 6), ('张 三 的 歌', '张 子 石', 9)]","[('张 三 的 歌', '张 子 石', 8), ('张 三 的 歌', '张 子 石', 9), ('张 三 的 歌', '李 寿 全', 6)]"
300,《若无相欠》是中国内地男歌手罗中旭的一首国语歌曲，由罗中旭作词、作曲并演唱,"[('若 无 相 欠', '罗 中 旭', 8), ('若 无 相 欠', '罗 中 旭', 9)]","[('若 无 相 欠', '罗 中 旭', 6), ('若 无 相 欠', '罗 中 旭', 8), ('若 无 相 欠', '罗 中 旭', 9)]"
301,沙里达·蓬西出生在泰国，是一名出色的跆拳道运动员,"[('沙 里 达 · 蓬 西', '泰 国', 2), ('沙 里 达 · 蓬 西', '泰 国', 1)]","[('沙 里 达 · 蓬 西', '泰 国', 2), ('沙 里 达 · 蓬 西', '泰 国', 1)]"
302,《大雁飞》是2006年1月汤潮演唱的歌曲,"[('大 雁 飞', '汤 潮', 6)]","[('大 雁 飞', '汤 潮', 6), ('大 雁 飞', '汤 潮', 9)]"
303,《街头之王》是由岳松执导，岳松、李宇菲、侯旭、杨俊平主演的动作电影,"[('街 头 之 王', '岳 松', 14)]","[('街 头 之 王', '李 宇 菲', 13), ('街 头 之 王', '岳 松', 13), ('街 头 之 王', '杨 俊 平', 13), ('街 头 之 王', '岳 松', 14)]"
304,《神曲》是由张洪量作词、作曲并演唱的歌曲，收录于其2014年10月14日发行的专辑《爱情神曲》中,"[('神 曲', '张 洪 量', 9)]","[('神 曲', '张 洪 量', 8), ('神 曲', '张 洪 量', 9), ('神 曲', '张 洪 量', 6), ('神 曲', '爱 情 神 曲', 7)]"
305,《温柔的手》是王菲（曾用艺名：王靖雯）演唱的歌曲，歌曲收录在专辑《王靖雯》中，为该专辑第十首歌曲，1989年发行,"[('温 柔 的 手', '王 菲', 6)]","[('温 柔 的 手', '王 靖 雯', 6), ('温 柔 的 手', '王 靖 雯', 7), ('温 柔 的 手', '王 菲', 6)]"
306,奥马尔·艾哈迈德·艾尔·格扎拉，1984年2月9日出生于埃及，是一名运动员,"[('奥 马 尔 · 艾 哈 迈 德 · 艾 尔 · 格 扎 拉', '埃 及', 2), ('奥 马 尔 · 艾 哈 迈 德 · 艾 尔 · 格 扎 拉', '1984 年 2 月 9 日', 4), ('奥 马 尔 · 艾 哈 迈 德 · 艾 尔 · 格 扎 拉', '埃 及', 1)]","[('奥 马 尔 · 艾 哈 迈 德 · 艾 尔 · 格 扎 拉', '埃 及', 2), ('奥 马 尔 · 艾 哈 迈 德 · 艾 尔 · 格 扎 拉', '1984 年 2 月 9 日', 4), ('奥 马 尔 · 艾 哈 迈 德 · 艾 尔 · 格 扎 拉', '埃 及', 1)]"
307,他的歌词很多特别有文化底蕴或者思想内涵，像《青花瓷》《菊花台》《听妈妈的话》《本草纲目》，不仅词写得好，曲风也是周杰伦独有的曲风，深受大众喜爱，尽管如今各种流行歌曲层出不穷，变化多样，但周杰伦的歌曲一直都可以称之上品，没有被击败,"[('听 妈 妈 的 话', '周 杰 伦', 6), ('菊 花 台', '周 杰 伦', 8), ('青 花 瓷', '周 杰 伦', 9), ('青 花 瓷', '周 杰 伦', 6), ('本 草 纲 目', '周 杰 伦', 6), ('青 花 瓷', '周 杰 伦', 8), ('菊 花 台', '周 杰 伦', 6), ('菊 花 台', '周 杰 伦', 9)]","[('青 花 瓷', '周 杰 伦', 6), ('本 草 纲 目', '周 杰 伦', 9), ('听 妈 妈 的 话', '周 杰 伦', 8), ('听 妈 妈 的 话', '周 杰 伦', 9)]"
308,埃比德，喀麦隆人，足球运动员，场上位置：门将,"[('埃 比 德', '喀 麦 隆', 1), ('埃 比 德', '喀 麦 隆', 2)]","[('埃 比 德', '喀 麦 隆', 1), ('埃 比 德', '喀 麦 隆', 2)]"
309,《不完整的旋律》是美籍华裔流行乐男歌手王力宏演唱的一首抒情歌，歌曲由王力宏、陈镇川填词，王力宏谱曲，王力宏、吴庆隆编曲,"[('不 完 整 的 旋 律', '王 力 宏', 9), ('不 完 整 的 旋 律', '王 力 宏', 6), ('不 完 整 的 旋 律', '王 力 宏', 8)]","[('不 完 整 的 旋 律', '王 力 宏', 9), ('不 完 整 的 旋 律', '王 力 宏', 6), ('不 完 整 的 旋 律', '王 力 宏', 8)]"
310,《外面的世界》是齐秦在看守所中创作的一首歌曲，收录在专辑《柔情主义》中,"[('外 面 的 世 界', '柔 情 主 义', 7)]","[('外 面 的 世 界', '齐 秦', 6), ('柔 情 主 义', '齐 秦', 6), ('外 面 的 世 界', '齐 秦', 8), ('外 面 的 世 界', '齐 秦', 9)]"
311,《忘了你，忘了我》是一首由王文清作词作曲、陈志远编曲，王杰演唱的歌曲，收录在王杰第二张专辑《忘了你忘了我》1中，于1988年7月11日由飞碟唱片发行，是王杰的经典代表作，是电影《旺角卡门》插曲,"[('忘 了 你 ， 忘 了 我', '王 文 清', 8)]","[('忘 了 你 忘 了 我', '王 文 清', 9), ('忘 了 你 忘 了 我', '王 文 清', 8), ('忘 了 你 忘 了 我', '王 杰', 6)]"
312,《黑》是由黄淑惠作词、作曲并演唱的一首歌曲，收录于专辑《嘿》中，发行于2017年04月28日,"[('黑', '黄 淑 惠', 6), ('黑', '黄 淑 惠', 9), ('黑', '黄 淑 惠', 8), ('黑', '嘿', 7)]","[('黑', '黄 淑 惠', 6), ('黑', '黄 淑 惠', 9), ('黑', '黄 淑 惠', 8), ('黑', '嘿', 7)]"
313,歌曲《谁先爱了谁就输了》是由王晓雅作词，何鹏作曲并演唱的歌曲,"[('谁 先 爱 了 谁 就 输 了', '王 晓 雅', 8), ('谁 先 爱 了 谁 就 输 了', '何 鹏', 9), ('谁 先 爱 了 谁 就 输 了', '何 鹏', 6)]","[('谁 先 爱 了 谁 就 输 了', '王 晓 雅', 8), ('谁 先 爱 了 谁 就 输 了', '何 鹏', 9), ('谁 先 爱 了 谁 就 输 了', '何 鹏', 6)]"
314,《大约在冬季》是高胜美的音乐作品，齐秦作曲，收录在《经典金选1》专辑中,"[('大 约 在 冬 季', '经 典 金 选 1', 7), ('大 约 在 冬 季', '齐 秦', 9)]","[('大 约 在 冬 季', '经 典 金 选 1', 7), ('大 约 在 冬 季', '齐 秦', 9), ('大 约 在 冬 季', '齐 秦', 6)]"
315,《朋友圈里再也没有你》是由秀才作词，秀才作曲，王庭平演唱的一首歌，收录于专辑《金曲2016》中,"[('朋 友 圈 里 再 也 没 有 你', '金 曲 2016', 7), ('朋 友 圈 里 再 也 没 有 你', '秀 才', 9), ('朋 友 圈 里 再 也 没 有 你', '秀 才', 8)]","[('朋 友 圈 里 再 也 没 有 你', '秀 才', 8), ('朋 友 圈 里 再 也 没 有 你', '王 庭 平', 6), ('朋 友 圈 里 再 也 没 有 你', '秀 才', 9)]"
316,《太空2001遨游》是由超载乐队高旗作词作曲，收录在专辑《魔幻蓝天》的一首单曲，歌词磅礴大气，曲风偏向摇滚,"[('太 空 2001 遨 游', '高 旗', 8), ('太 空 2001 遨 游', '高 旗', 9), ('太 空 2001 遨 游', '魔 幻 蓝 天', 7)]","[('太 空 2001 遨 游', '高 旗', 8), ('太 空 2001 遨 游', '高 旗', 9), ('太 空 2001 遨 游', '魔 幻 蓝 天', 7)]"
317,《锦城春色》是由斯坦利·多南、吉恩·凯利执导的爱情片，吉恩·凯利参加演出,"[('锦 城 春 色', '斯 坦 利 · 多 南', 14), ('锦 城 春 色', '吉 恩 · 凯 利', 14)]","[('锦 城 春 色', '斯 坦 利 · 多 南', 14), ('锦 城 春 色', '吉 恩 · 凯 利', 14), ('锦 城 春 色', '吉 恩 · 凯 利', 13)]"
318,《三点冰室》是蓝奕邦的音乐作品，收录在《不要人见人爱》专辑中,"[('三 点 冰 室', '不 要 人 见 人 爱', 7)]","[('三 点 冰 室', '蓝 奕 邦', 9), ('三 点 冰 室', '蓝 奕 邦', 6), ('三 点 冰 室', '不 要 人 见 人 爱', 7)]"
319,《爱无所不在》是李焯雄作词，王力宏作曲的歌曲,"[('爱 无 所 不 在', '李 焯 雄', 8), ('爱 无 所 不 在', '王 力 宏', 9)]","[('爱 无 所 不 在', '李 焯 雄', 8), ('爱 无 所 不 在', '王 力 宏', 6), ('爱 无 所 不 在', '王 力 宏', 9)]"
320,《雨季》是刘若英演唱的一首歌曲，陈升词曲,"[('雨 季', '陈 升', 8), ('雨 季', '陈 升', 9)]","[('雨 季', '陈 升', 8), ('雨 季', '陈 升', 9), ('雨 季', '刘 若 英', 6)]"
321,《想着你》是一首由郭顶作词作曲演唱的歌曲，收录于专辑《飞行器的执行周期》，发行于2016年11月25日,"[('想 着 你', '郭 顶', 9)]","[('想 着 你', '郭 顶', 6), ('想 着 你', '郭 顶', 8), ('想 着 你', '飞 行 器 的 执 行 周 期', 7), ('想 着 你', '郭 顶', 9)]"
322,《优点》是中国内地男歌手李荣浩填词、谱曲并演唱的一首歌曲，收录于2016年1月22日发行的专辑《有理想》中,"[('优 点', '李 荣 浩', 8), ('优 点', '李 荣 浩', 9)]","[('优 点', '李 荣 浩', 6), ('优 点', '有 理 想', 7), ('优 点', '李 荣 浩', 8), ('优 点', '李 荣 浩', 9)]"
323,《我是真的爱你》是李宗盛作词作曲，梁静茹演唱的一首歌曲,"[('我 是 真 的 爱 你', '李 宗 盛', 8), ('我 是 真 的 爱 你', '李 宗 盛', 9), ('我 是 真 的 爱 你', '梁 静 茹', 6)]","[('我 是 真 的 爱 你', '李 宗 盛', 8), ('我 是 真 的 爱 你', '李 宗 盛', 9)]"
324,创作背景《小三和弦》是作者孙异写给帮助自己走出情感困境的女友的一首原创作品，孙异8年前在大学学习时，偶然听到大礼堂里传出的吉他声与歌声，立刻被“定”住了,"[('小 三 和 弦', '孙 异', 8), ('小 三 和 弦', '孙 异', 9)]","[('小 三 和 弦', '孙 异', 8), ('小 三 和 弦', '孙 异', 9)]"
325,2《天池南》是李玉刚在出道十周年之际，为家乡圣山长白山创作的一首歌曲,"[('天 池 南', '李 玉 刚', 9), ('天 池 南', '李 玉 刚', 6)]","[('天 池 南', '李 玉 刚', 9), ('天 池 南', '李 玉 刚', 6)]"
326,《感恩我的微信里有你1》是歌手马健涛演唱歌曲，马健涛作曲、编曲,"[('感 恩 我 的 微 信 里 有 你', '马 健 涛', 9), ('感 恩 我 的 微 信 里 有 你', '马 健 涛', 6)]","[('感 恩 我 的 微 信 里 有 你', '马 健 涛', 9), ('感 恩 我 的 微 信 里 有 你', '马 健 涛', 6)]"
327,《爱上你》是由胡如虹作词，张婧作曲并演唱的歌曲，收了于2011年7月5日由海碟音乐公司发行的专辑《找》中,"[('爱 上 你', '找', 7), ('爱 上 你', '张 婧', 9), ('爱 上 你', '胡 如 虹', 8), ('爱 上 你', '张 婧', 6)]","[('爱 上 你', '找', 7), ('爱 上 你', '张 婧', 9), ('爱 上 你', '胡 如 虹', 8), ('爱 上 你', '张 婧', 6)]"
328,《沉默》是华语歌手齐秦作曲并演唱的歌曲，由许常德作词，收录于1996年发行专辑《丝路》,"[('沉 默', '许 常 德', 8)]","[('沉 默', '许 常 德', 8), ('沉 默', '齐 秦', 6), ('沉 默', '丝 路', 7), ('沉 默', '齐 秦', 9)]"
329,《只要珍惜》是香港歌手 林忆莲的歌曲，所属专辑为《不必在乎我是谁》,"[('只 要 珍 惜', '林 忆 莲', 6), ('只 要 珍 惜', '不 必 在 乎 我 是 谁', 7)]","[('只 要 珍 惜', '林 忆 莲', 6), ('只 要 珍 惜', '不 必 在 乎 我 是 谁', 7), ('只 要 珍 惜', '林 忆 莲', 9)]"
330,歌曲名称还要1发行时间2017-02-271歌曲信息还要 - 高进,"[('还 要', '高 进', 6)]","[('还 要', '高 进', 6), ('还 要', '高 进', 9)]"
331,旧的童年---高晓松　　词曲：高晓松,"[('旧 的 童 年', '高 晓 松', 8), ('旧 的 童 年', '高 晓 松', 9)]","[('旧 的 童 年', '高 晓 松', 8), ('旧 的 童 年', '高 晓 松', 9), ('旧 的 童 年', '高 晓 松', 6)]"
332,《 杜勒斯与美国对苏战略》是 2004年 中国社会科学出版社出版的图书，作者是石斌,"[('杜 勒 斯 与 美 国 对 苏 战 略', '中 国 社 会 科 学 出 版 社', 12), ('石 斌', '中 国', 1)]","[('杜 勒 斯 与 美 国 对 苏 战 略', '石 斌', 11), ('杜 勒 斯 与 美 国 对 苏 战 略', '中 国 社 会 科 学 出 版 社', 12), ('石 斌', '中 国', 1), ('石 斌', '中 国', 3)]"
333,江语晨则发表自己第一首歌词创作「喜欢一个人的心情」,"[('喜 欢 一 个 人 的 心 情', '江 语 晨', 6), ('喜 欢 一 个 人 的 心 情', '江 语 晨', 8)]","[('喜 欢 一 个 人 的 心 情', '江 语 晨', 6), ('喜 欢 一 个 人 的 心 情', '江 语 晨', 8)]"
334,《我就要转弯》是一首由张雨生作词作曲并演唱的歌曲，收录在专辑《带我去月球》中,"[('我 就 要 转 弯', '带 我 去 月 球', 7), ('我 就 要 转 弯', '张 雨 生', 8), ('我 就 要 转 弯', '张 雨 生', 9)]","[('我 就 要 转 弯', '张 雨 生', 6), ('我 就 要 转 弯', '带 我 去 月 球', 7), ('我 就 要 转 弯', '张 雨 生', 8), ('我 就 要 转 弯', '张 雨 生', 9)]"
335,《喜剧之王》的一号配角原本是万梓良来饰演，结果在拍《喜剧之王》时，周星驰临时改拍摄时间却忘记通告万梓良，干等了几个小时的万梓良一怒之下离开剧组，无奈之下周星驰只好换角12,"[('喜 剧 之 王', '万 梓 良', 13), ('喜 剧 之 王', '周 星 驰', 13)]","[('喜 剧 之 王', '周 星 驰', 13), ('喜 剧 之 王', '周 星 驰', 14)]"
336,《之所以是你我》是由林夕作词，卢凯彤作曲并演唱的一首歌曲，发行于2017年05月15日,"[('之 所 以 是 你 我', '卢 凯 彤', 6), ('之 所 以 是 你 我', '林 夕', 8), ('之 所 以 是 你 我', '卢 凯 彤', 9)]","[('之 所 以 是 你 我', '卢 凯 彤', 6), ('是 你', '林 夕', 8), ('之 所 以 是 你 我', '林 夕', 8), ('之 所 以 是 你 我', '卢 凯 彤', 9)]"
337,整张迷你专辑中的填词由姚若龙、崔恕、黄婷等两岸词人共同完成，《我是你的女朋友》、《两道彩虹》、《火山》三首歌曲的作曲由刘忻亲自完成,"[('两 道 彩 虹', '刘 忻', 9), ('我 是 你 的 女 朋 友', '刘 忻', 9)]","[('两 道 彩 虹', '刘 忻', 9), ('两 道 彩 虹', '黄 婷', 8), ('两 道 彩 虹', '刘 忻', 6)]"
338,4重返乐坛1997年，在上华唱片出版的《七月一日生》合辑中，胡德夫录唱了自己创作词曲的作品《最最遥远的路》,"[('最 最 遥 远 的 路', '胡 德 夫', 8), ('最 最 遥 远 的 路', '胡 德 夫', 9), ('最 最 遥 远 的 路', '胡 德 夫', 6)]","[('最 最 遥 远 的 路', '胡 德 夫', 8), ('最 最 遥 远 的 路', '胡 德 夫', 9), ('最 最 遥 远 的 路', '胡 德 夫', 6)]"
339,《别，千万别》是朴树的歌曲，收录于《我去2000年》,"[('别 ， 千 万 别', '我 去 2000 年', 7)]","[('别 ， 千 万 别', '朴 树', 9), ('别 ， 千 万 别', '朴 树', 6), ('别 ， 千 万 别', '我 去 2000 年', 7)]"
340,塞尔吉奥·佩雷斯是一名 西班牙籍足球运动员，场上位置是 门将,"[('塞 尔 吉 奥 · 佩 雷 斯', '西 班 牙', 1)]","[('塞 尔 吉 奥 · 佩 雷 斯', '西 班 牙', 1), ('塞 尔 吉 奥 · 佩 雷 斯', '西 班 牙', 2)]"
341,《寂寞深处》是一首由黄舒骏填词谱曲，那英演唱的歌曲，发行于1995年6月，所属专辑是《白天不懂夜的黑》,"[('寂 寞 深 处', '黄 舒 骏', 8), ('寂 寞 深 处', '黄 舒 骏', 9)]","[('寂 寞 深 处', '白 天 不 懂 夜 的 黑', 7), ('寂 寞 深 处', '那 英', 6), ('寂 寞 深 处', '黄 舒 骏', 8), ('寂 寞 深 处', '黄 舒 骏', 9)]"
342,《我这样的人哪里找》是由二鱼作词作曲，林志颖演唱的一首歌曲，收录在《去走走》专辑中,"[('我 这 样 的 人 哪 里 找', '林 志 颖', 6), ('我 这 样 的 人 哪 里 找', '二 鱼', 8), ('我 这 样 的 人 哪 里 找', '二 鱼', 9), ('我 这 样 的 人 哪 里 找', '去 走 走', 7)]","[('我 这 样 的 人 哪 里 找', '林 志 颖', 6), ('我 这 样 的 人 哪 里 找', '二 鱼', 8), ('我 这 样 的 人 哪 里 找', '二 鱼', 9), ('我 这 样 的 人 哪 里 找', '去 走 走', 7)]"
343,《再不想记起》是叶丽仪演唱的一首单曲，该曲收录在以叶丽仪的名字所命名的音乐里,"[('再 不 想 记 起', '叶 丽 仪', 6)]","[('再 不 想 记 起', '叶 丽 仪', 6), ('再 不 想 记 起', '叶 丽 仪', 7)]"
344,1  《还在你身后》是刘力豪在2014年中的第二首单曲，作词、作曲及制作都由他一人包办，再次体现了他的创作才能,"[('还 在 你 身 后', '刘 力 豪', 8), ('还 在 你 身 后', '刘 力 豪', 9), ('还 在 你 身 后', '刘 力 豪', 6)]","[('还 在 你 身 后', '刘 力 豪', 8), ('还 在 你 身 后', '刘 力 豪', 9), ('还 在 你 身 后', '刘 力 豪', 6)]"
345,收入语文教材由高等教育出版社新近出版的《大学语文》收入了罗大佑歌曲《现象七十二变》,"[('现 象 七 十 二 变', '罗 大 佑', 6)]","[('现 象 七 十 二 变', '罗 大 佑', 6), ('现 象 七 十 二 变', '罗 大 佑', 9)]"
